0.302f19+0.272f01+0.269f03+0.265f20+0.254f16...,'0.485f05+0.428f08+0.33 f10-0.308f06-0.275f18...',-0.491f02-0.445f12+0.359f07+0.282f01+0.232f18...,-0.449f13-0.405f20+0.336f15+0.317f17+0.289f07...,'-0.443f16+0.44 f17+0.325f11-0.314f07-0.312f13...',f21
-1.102816,-0.708436,1.975952,-0.08559,-1.102526,0.0
0.032958,-0.397173,-0.893363,-0.437662,0.115496,1.0
0.711291,-0.507013,0.08097,-0.364574,0.890669,1.0
0.580914,-1.140883,0.690779,-0.181778,0.396064,1.0
0.390323,-0.83683,-0.137364,0.201316,-1.68666,1.0
-0.730361,0.979528,1.262101,3.266202,-0.163796,0.0
-2.286296,-1.036248,-1.914877,-0.238681,-2.108126,0.0
-0.716211,-2.038373,-0.277634,1.385489,-1.379312,0.0
0.2776,1.104069,-0.935317,1.735557,2.168362,0.0
1.626496,3.209116,3.110183,-2.311399,-0.330361,0.0
-0.830143,-0.096814,-0.77232,0.227321,-1.632049,0.0
1.397427,0.853416,-0.055321,0.257289,-0.805656,0.0
-1.925811,-0.311557,-0.935584,1.276668,2.335207,0.0
0.665707,-0.916336,-1.2541,1.73073,2.736386,0.0
0.448608,0.760619,-0.199869,0.614346,-0.301594,1.0
-1.002104,-0.437055,-0.198508,0.90347,0.420995,1.0
0.832167,0.183064,-2.189271,-0.063444,0.380629,0.0
-0.698428,-2.081297,0.321779,2.818707,-0.312545,0.0
-1.782235,0.607197,3.249435,1.163236,0.313005,0.0
-0.194677,-1.357765,3.053655,-1.030238,-0.097017,0.0
0.224398,1.280462,1.309645,2.481626,0.67354,0.0
0.680874,-0.200219,-0.440967,0.303675,0.221468,1.0
-0.180282,1.230927,1.533539,-0.34035,-1.782501,0.0
1.003685,0.533501,0.8597,-0.809323,-0.092109,1.0
-0.180668,-0.2621,-0.716528,1.211682,0.439588,1.0
0.968084,-0.173296,0.297042,-0.154949,-0.015697,1.0
-0.377061,-1.695841,-1.35784,-1.01444,1.163535,0.0
-0.234118,-0.232244,0.416765,-0.828817,-0.585088,1.0
-2.134695,2.016729,-0.413042,1.764599,0.516915,0.0
0.912104,-0.902973,-0.695997,0.805094,-0.416934,1.0
2.135149,-0.204293,1.651021,0.614654,0.772727,0.0
0.374042,0.292547,0.56411,0.25788,-0.092626,1.0
-1.219935,1.012334,-2.701175,0.807508,-1.51674,0.0
0.701323,-1.104164,-0.604272,-1.238387,-1.05722,0.0
-0.876845,1.773781,1.515346,0.016338,0.737657,0.0
-0.095433,-0.629422,-0.802848,0.426161,0.822539,1.0
-0.031741,-1.257774,-0.017982,-1.414858,1.810665,0.0
0.224568,-0.751884,0.408702,-0.137995,-0.061656,1.0
-0.744444,0.700469,1.413403,0.467642,-1.135105,0.0
-0.190215,3.229112,1.443263,-0.844101,0.39605,0.0
-1.191893,-1.742981,-1.237739,0.688711,-2.002965,0.0
1.427478,0.262798,-0.177513,-0.1127,-0.95302,1.0
-0.520693,0.394948,0.141766,-0.791796,0.745606,0.0
0.994573,0.114602,-0.644774,0.839412,-0.149069,1.0
-0.055108,0.176284,-2.582589,-1.55148,-0.543882,0.0
1.148411,2.174493,1.373847,0.795141,0.843976,0.0
0.641628,-0.745749,0.159729,0.064834,0.373331,1.0
0.03324,-0.74227,0.23479,0.906033,0.483996,1.0
0.145407,-1.491458,-1.742937,-0.39979,1.102963,1.0
1.385809,-0.663341,0.355934,-0.202717,0.543607,1.0
0.017508,-2.689725,-1.141897,1.961287,-2.02692,0.0
-0.868702,-0.152483,-0.664551,0.506943,-0.635112,0.0
0.796673,-0.540173,-0.106762,0.099983,0.218296,1.0
-1.541296,0.288499,-0.423431,-2.314956,1.420367,0.0
0.98691,0.427998,0.123714,0.854369,-0.269701,1.0
0.532776,-0.460831,0.414432,0.260312,1.091562,1.0
-1.468956,-1.073456,-0.921075,0.701807,-2.210129,0.0
1.152444,-0.453053,-0.177001,-0.929888,1.468981,1.0
1.82321,-2.832599,0.873429,0.248258,-0.560203,0.0
-1.398813,0.621076,0.369733,-1.631039,1.466871,0.0
-0.287539,0.701927,-2.305508,1.10013,0.977862,0.0
0.037874,-0.976867,-0.666449,0.484097,-2.784171,0.0
0.330526,-0.309708,0.731324,0.250772,0.462265,1.0
-0.194393,3.197441,-0.169633,2.214712,-2.077786,0.0
0.782802,1.170364,0.649896,0.29892,0.127947,1.0
0.817142,0.589901,0.73107,1.192618,-1.019605,1.0
0.66513,0.144512,2.850863,1.204544,-2.077909,0.0
-3.487993,0.177358,0.584136,0.691515,-0.152948,0.0
0.574445,-0.636962,0.183955,-0.002967,-0.426077,1.0
1.113965,-0.419677,0.015343,-0.185241,-0.042111,1.0
-0.549878,0.110389,1.820806,-0.007146,-1.181995,0.0
-2.597099,0.989459,0.226994,0.301052,-1.911529,0.0
1.316789,-0.875185,-0.746033,0.58212,0.868224,0.0
-0.573247,1.625548,0.020036,0.362528,-1.848958,0.0
-0.868118,-0.494451,-0.565912,-0.510832,-0.782199,0.0
0.891763,0.436362,0.376089,-0.655847,0.054571,1.0
-0.76244,2.250929,-0.86662,-0.571177,1.535749,0.0
-0.666235,1.502556,-1.081882,-1.559909,1.335798,0.0
-3.896146,-1.763826,-2.352164,1.929097,-0.665687,0.0
0.667266,0.078877,0.441075,0.527446,-0.535319,1.0
0.113667,0.258041,1.1431,0.298335,0.085304,1.0
-0.268835,-0.602693,0.91167,-1.911619,1.092228,0.0
0.519017,0.121917,-0.420125,0.036371,-0.253148,1.0
0.295579,-0.601052,0.169601,-0.186929,-0.112958,1.0
-0.242958,-0.463492,-0.76066,-0.07634,1.131638,1.0
0.534248,-0.469576,-0.652174,0.738274,0.281727,1.0
1.294285,0.675739,-0.482809,-0.983087,-0.192738,0.0
-1.322356,1.484997,0.869626,-2.194316,-0.42896,0.0
-1.705209,0.942304,0.914789,-0.54667,0.550179,0.0
0.989918,0.095134,0.629773,1.048297,-0.158677,1.0
0.125848,-0.956792,0.53576,-0.714146,-0.279658,1.0
2.621595,-2.234572,0.935993,0.570969,-2.881911,0.0
-0.579647,-0.675726,0.244346,1.75913,-0.47169,0.0
0.492979,0.960553,0.653646,-0.842025,1.114531,0.0
1.107924,-1.229828,0.257203,0.227738,0.662977,1.0
1.210788,0.657539,0.6175,-0.217299,0.879054,1.0
1.0585,0.145109,0.35237,-0.123161,-0.542399,1.0
1.163335,-0.349873,-1.287508,-0.192809,0.30616,1.0
1.338807,1.020423,-0.417016,-0.546663,0.28835,1.0
-0.690277,-0.01018,-1.518206,-0.417474,-0.252895,0.0
0.133474,2.182854,-0.67593,-1.467656,-0.774825,0.0
-1.839265,-0.690856,-3.18088,-1.350649,-0.460048,0.0
-0.089472,-0.359017,0.041972,0.112248,-0.63709,1.0
0.552548,-1.43512,1.247356,-0.930603,0.873277,0.0
-1.907774,-0.414367,-0.614413,1.311603,2.172414,0.0
-0.21889,1.450112,0.432934,4.113579,-3.025699,0.0
0.50811,1.061181,-0.992311,0.896631,0.431408,1.0
0.954546,0.342869,-0.017484,0.480581,1.488025,1.0
0.305345,0.123592,0.389172,0.714265,0.725363,1.0
0.610212,-0.670862,-0.190743,-1.036443,-0.711107,1.0
1.285432,-0.562447,-0.806609,0.14109,0.118116,1.0
1.466023,-0.974931,-0.997675,-0.142197,1.361548,1.0
-1.190222,0.022855,0.088651,-1.345094,-1.054451,0.0
-0.798759,1.974557,-0.752051,0.186338,0.61517,0.0
1.965565,-0.491787,-2.444946,-0.200383,-0.168249,0.0
0.242921,-1.511828,0.343681,1.357048,-0.137009,0.0
1.241513,4.188051,1.637867,-0.600828,1.500732,0.0
1.234132,-0.921457,-1.060348,1.655444,-0.343546,1.0
1.189514,-0.037604,-0.19841,-1.263775,0.114782,1.0
0.24198,0.652232,0.229843,-0.398769,-0.600542,1.0
1.978731,0.650045,-0.230351,-1.748964,-0.668667,1.0
0.777289,1.050826,0.362025,0.237016,-0.628214,1.0
-0.120212,0.320631,-1.28652,0.588809,-0.663004,1.0
-0.621582,0.628777,-0.509589,-1.271795,0.518647,0.0
-2.880895,0.391972,0.877847,-2.384339,-1.809921,0.0
-2.294762,0.629024,-0.092373,0.830275,-0.919035,0.0
-2.427171,-0.793532,-1.605043,-0.484979,2.486922,0.0
0.489675,0.007114,0.617858,-0.508675,-1.078324,1.0
0.827544,0.034277,-0.025723,0.546967,-0.617306,1.0
0.537081,-0.544964,-1.712479,-1.283868,-0.88996,0.0
0.295501,0.055009,0.823306,-0.379701,-0.575075,1.0
1.273433,-0.64455,0.553573,0.370131,1.015477,1.0
0.420167,-0.34869,0.734747,0.269529,-0.502907,0.0
1.901895,-0.172896,-0.804378,0.596703,-0.277091,1.0
-0.195563,-0.786809,-0.327992,-0.34283,1.164918,1.0
-1.56855,0.015688,-0.540845,0.108871,0.062111,0.0
-0.231407,-1.074922,-0.914164,-1.027415,0.972178,0.0
0.469451,-0.122424,0.78262,0.237614,0.501222,1.0
-2.292831,0.165235,2.488669,1.439385,-1.679045,0.0
0.562149,0.473047,0.115091,-1.64135,-0.864901,1.0
1.481727,-0.19019,0.938069,0.532479,-0.659293,0.0
0.839449,2.944536,-1.395376,0.359553,1.270135,0.0
1.76797,-0.395757,-0.467395,-0.82555,-0.334941,1.0
1.872556,0.246675,-1.503199,0.133501,-0.105432,0.0
0.026977,-0.790419,0.210539,-1.13991,0.628908,1.0
-1.410808,0.247155,0.275568,0.464172,-0.314061,0.0
-0.687592,0.916989,-2.114442,-0.240596,-0.09093,0.0
-1.702019,0.382177,-0.844655,1.614811,1.268723,0.0
1.152293,-1.019362,-0.171556,1.18742,0.120056,1.0
-1.03361,0.111736,0.847674,-1.026286,1.562702,0.0
-1.0872,-0.422199,0.302464,0.590704,-0.559918,0.0
0.45508,0.123164,-0.070334,0.524327,-0.79053,1.0
0.35749,-1.308573,1.270651,0.131697,-1.750687,0.0
-1.267017,-0.3104,-0.908837,-1.015953,-0.500146,0.0
1.49499,0.040827,-0.440971,0.272405,-0.14617,1.0
0.455895,1.736237,1.31296,-1.284443,1.13119,0.0
-1.382896,-0.779472,-1.505373,-2.886116,-0.17622,0.0
-0.595498,2.677101,-1.715461,0.128656,0.69154,0.0
0.060993,1.347949,-0.325647,0.034508,0.015144,1.0
-0.187913,-0.221483,-0.81803,-0.005242,0.338386,1.0
0.888491,-0.135769,0.24062,-0.354966,-1.462858,1.0
-1.154327,1.182486,-0.041302,-0.093646,-1.791856,0.0
1.87285,-0.177635,1.283868,-1.094073,0.276121,0.0
-0.413817,0.896113,-0.361856,-0.989611,1.253722,0.0
0.6764,0.450999,0.498535,-0.882866,-2.598455,0.0
-2.806166,-0.059521,-0.639521,1.021988,-0.01633,0.0
1.234485,0.107663,0.466636,-0.521005,-0.364869,1.0
-2.009699,-0.496568,1.61557,-1.096707,0.815973,0.0
0.031919,-1.605385,-0.949043,0.048371,1.788931,0.0
1.748531,1.137832,-0.803638,0.179265,-0.631603,1.0
-0.680387,-0.032581,0.843226,0.05082,0.070287,0.0
-1.33033,0.886397,-0.831151,-0.868882,0.72382,1.0
0.701435,-0.904604,1.008068,-0.562314,0.717274,0.0
-0.361394,0.022765,-0.45398,-0.083987,0.944986,1.0
-0.847116,0.250402,2.683565,-0.718876,-0.569178,0.0
0.302325,-0.138842,1.179297,0.621106,-0.23707,1.0
1.522901,2.900548,1.923089,1.798331,0.555805,0.0
-0.286727,0.077961,-0.214913,0.405075,-0.019976,1.0
-1.963001,-1.723272,0.568965,-3.544235,-0.708519,0.0
-1.20394,-1.744319,-1.408985,1.622846,0.669633,0.0
0.390786,-1.063825,0.388047,-0.227141,0.006381,1.0
0.114005,0.349432,-0.534745,-0.248448,-0.005496,1.0
0.303869,0.547947,0.058477,0.436193,-0.417832,1.0
1.308266,0.321725,0.565243,0.456918,-1.582226,1.0
-1.45882,-1.476111,-1.576074,2.208328,0.400856,0.0
0.80751,-0.554525,-0.226232,-0.24566,-0.164489,1.0
1.085813,0.442337,-0.539266,-0.634653,-0.537228,1.0
-0.726382,-0.538708,0.770295,0.320673,0.373119,0.0
1.474862,0.471658,-0.603215,-0.826462,0.285712,1.0
-1.076559,0.875301,0.981001,-2.484428,0.441234,0.0
0.493605,0.622242,-0.808011,0.476121,-0.084234,1.0
-1.452598,0.280751,1.20234,0.953149,0.149499,0.0
1.574202,1.148938,-1.697691,-0.461947,-1.586834,0.0
-0.087111,-1.024906,2.637644,2.672014,0.111684,0.0
0.181359,1.102644,1.062455,1.487516,-0.257271,0.0
-0.808787,0.051023,0.397984,0.339825,0.038009,1.0
0.459612,0.386194,-0.959592,-0.175012,0.855837,1.0
0.030179,1.290623,0.248375,-0.860927,-0.484954,0.0
0.190819,-0.631156,1.233157,0.15781,0.139457,1.0
0.85848,-0.638893,0.2212,0.110058,0.65749,1.0
-0.417992,-0.427116,0.891221,-0.612716,-1.861412,0.0
1.338387,1.044288,0.181222,0.136192,-0.374308,1.0
0.823529,-0.912764,0.747426,1.864455,-1.297164,0.0
1.04167,-0.955697,0.705912,0.204694,-0.790703,1.0
-0.540822,1.364428,-2.0108,-3.918911,0.741791,0.0
0.803384,0.216563,0.426822,0.056377,0.754388,1.0
-2.40429,0.406881,-0.336654,-0.350501,0.825752,0.0
0.017749,0.466947,-1.717175,-0.918362,-2.897366,0.0
-1.969262,-0.225433,1.203639,-0.055019,0.454893,0.0
0.753351,0.338951,-1.665581,1.656755,1.97782,0.0
0.705941,1.42043,-1.645931,1.99488,0.282995,0.0
0.120192,-0.612361,-0.31662,-0.223699,-0.936711,1.0
-0.001927,-0.488124,0.705712,-0.101796,-0.900414,1.0
-2.095033,0.827969,-0.839306,0.087606,1.504836,0.0
-0.913567,-2.597868,2.733478,-1.514606,2.443751,0.0
-0.124258,-2.1318,2.366174,-2.378952,-1.127764,0.0
-2.496467,-1.956082,-0.060274,2.103239,1.866727,0.0
-0.829286,-1.930311,-0.793427,-0.565274,1.206628,0.0
0.77752,-0.289484,1.446808,0.643189,0.074025,0.0
0.481538,-1.194765,0.705279,-0.009402,-0.518518,0.0
-0.877971,-0.381908,1.300093,-1.36997,0.179941,0.0
-1.239221,-0.894554,-0.890552,-0.205274,-1.382974,0.0
-1.518238,0.641945,-2.923509,-1.772487,-0.909868,0.0
-1.762248,-0.91573,-0.802782,-0.651384,0.746306,0.0
-1.18221,0.196658,-0.216189,-0.778886,-1.75817,0.0
-0.853081,1.651208,2.233205,0.271499,-0.715423,0.0
1.063639,-0.23601,0.571273,1.042255,0.901382,1.0
0.079869,0.638598,0.254465,-0.524773,0.586526,1.0
1.142411,0.140979,0.170951,0.165996,-0.657882,1.0
0.463022,-0.670507,-0.35567,0.864839,-0.324902,1.0
-1.708761,-0.245662,0.473834,0.808029,0.029006,0.0
-3.268614,-1.66525,0.44383,-0.154176,0.100692,0.0
0.189053,0.550333,0.54466,-0.016947,0.145649,1.0
-1.086372,-1.709817,-1.226425,-2.282547,1.075379,0.0
1.257045,1.017973,-1.349494,-2.090607,0.365411,0.0
0.23077,-0.364323,-0.947107,-0.24917,-0.096459,1.0
1.145472,-0.584374,0.521597,-0.057945,0.266335,1.0
-1.076964,-1.286271,0.830118,-1.523193,0.820068,0.0
0.433294,-0.571557,0.948352,-0.349361,-0.63429,1.0
-0.476792,-0.328678,-0.418674,-0.334946,0.307602,1.0
0.845557,-0.130973,-0.375184,-0.356054,0.360888,1.0
0.794632,-0.112825,0.742604,2.239256,0.526521,1.0
-0.901516,-1.182891,1.585539,0.506228,0.441701,0.0
-3.36715,0.259519,-0.986886,-0.688961,1.489355,0.0
-0.700712,-0.167512,0.19931,0.657283,-0.444947,1.0
0.783833,0.671305,-0.496948,0.503019,-0.240793,1.0
0.483019,-0.495288,-0.230438,-0.30571,1.122706,1.0
0.7315,0.715525,-0.118645,-0.684146,0.458258,1.0
1.058025,-1.153599,-0.269696,-0.492694,-1.251419,1.0
1.538172,-0.713836,0.719252,0.611017,-1.937549,0.0
0.694984,0.088324,-0.933531,-0.740068,0.051558,1.0
0.506655,-0.271217,-2.007917,-1.397091,-0.432319,0.0
0.011968,0.379168,-0.816595,-1.009484,0.15557,1.0
1.130256,-0.90165,-1.055357,0.350311,-0.594628,1.0
0.83355,-1.014684,0.195752,-0.011632,-0.505474,1.0
-2.549203,-0.180786,-1.272584,-2.227623,1.754142,0.0
-0.406504,-0.963671,-0.305032,-0.914469,1.535879,0.0
1.070059,0.493356,-0.353412,-0.585336,-1.284702,1.0
0.769901,-0.367585,1.113141,1.202502,-0.238152,1.0
0.696488,0.215598,-0.824581,0.261938,0.1717,0.0
-1.984401,1.532853,0.309671,-1.596185,0.993099,0.0
0.088694,-0.418856,0.293086,-0.003122,0.688613,1.0
0.164683,0.342229,-0.489305,0.369211,-0.042488,1.0
0.301762,-0.747953,1.454108,-1.033582,-0.140517,1.0
0.806743,-3.045566,1.940149,0.940404,-0.454544,0.0
-2.826119,-1.202345,-0.659626,-1.612693,-1.404461,0.0
-1.553756,-0.07332,0.582526,0.199891,-1.106414,0.0
-0.217168,-2.01154,0.267972,-0.301645,1.208848,0.0
-0.503536,0.006219,-0.780062,-0.583266,-1.109573,0.0
0.413244,0.483787,-0.087749,-0.236435,0.03347,1.0
-1.070458,0.474365,-0.220223,-1.960581,-1.51492,0.0
1.959473,1.751692,-0.862438,-0.458319,-0.455239,1.0
0.604137,0.416471,0.592703,-0.707048,-0.302844,1.0
-0.446132,3.034551,-0.513642,-0.40116,-0.267968,0.0
0.787473,0.696834,1.62385,1.709966,2.804172,0.0
0.041949,0.151241,-0.244351,0.606796,-0.278446,1.0
1.473224,2.316651,1.091139,-0.897006,2.578385,0.0
-1.408821,-1.800118,-0.787875,1.237904,0.350549,0.0
1.551081,-0.155632,-0.753059,0.607716,0.146354,1.0
0.838881,1.434815,-1.664492,-1.756574,-0.625914,0.0
-1.184002,0.133995,0.850444,0.82869,-0.307478,0.0
0.852956,0.857426,-0.245965,-0.509668,-1.049262,1.0
1.3676,0.730128,0.36758,0.111358,-0.040308,1.0
-0.654362,1.123223,0.469652,-1.518482,0.139809,0.0
0.411354,-0.081002,0.506353,0.723457,-1.616738,0.0
-2.669017,-0.561997,0.327999,3.071471,0.212238,0.0
0.571405,-0.245107,0.951239,-0.436957,-0.448526,1.0
0.558061,0.921403,-0.566796,1.151536,-0.027429,1.0
1.4148,-0.13156,1.283512,1.417097,0.551359,0.0
-0.89106,1.883891,0.860224,2.223679,-3.087659,0.0
-1.934064,-1.452704,0.169801,0.890695,-0.871909,0.0
-0.179355,-0.414727,0.264492,0.65666,1.131054,1.0
-1.009853,1.373933,1.299825,0.927268,-0.354318,0.0
0.193624,1.137242,0.694498,-0.436079,0.699185,1.0
-0.520126,0.419471,0.45786,-0.894635,-0.505392,1.0
1.422303,0.420991,-0.550697,-0.613098,-2.547369,0.0
-1.6496,0.357962,-1.216863,-0.713602,-0.012595,0.0
1.06667,-0.381509,-0.765789,0.179445,0.693596,1.0
-1.265271,-0.662371,1.50401,-0.464713,-0.908907,0.0
-0.117045,-0.311547,-0.528858,-1.646862,-0.46572,0.0
-2.458314,1.752256,0.451263,0.11062,-0.705822,0.0
0.959386,0.030819,0.099617,0.517011,-0.7022,1.0
-2.141467,1.921754,2.022148,-2.575157,-0.085855,0.0
-2.275134,-1.462645,-1.950718,0.909937,0.957903,0.0
-0.183778,-0.529343,-0.031744,0.990349,-1.418047,0.0
0.732273,-0.453188,-0.205141,0.929249,-0.232393,1.0
0.904592,0.534566,-1.006726,0.607276,0.336958,1.0
0.77639,0.075734,0.463881,1.282668,1.311493,1.0
-0.385671,-0.548961,-0.930521,0.136084,0.44589,1.0
0.373497,-0.961915,0.301038,1.766966,-0.063254,1.0
-0.119278,0.247659,-0.017218,-0.38861,-0.043257,1.0
1.012557,0.142187,-0.145791,-0.262101,1.098729,1.0
-2.75705,0.472053,0.013915,0.952301,-1.031543,0.0
0.460034,-0.167535,1.093156,-1.467031,1.212763,0.0
0.039733,0.134265,-0.110053,0.38836,-0.243066,1.0
1.215305,1.369726,0.186668,-1.962324,2.786168,0.0
0.238048,-0.295155,0.613737,0.115757,-0.216185,1.0
-1.617708,0.376841,-0.276318,2.469881,0.447541,0.0
0.845645,-0.664033,-0.0226,0.471547,-0.028002,1.0
-0.583051,-0.224661,-0.7235,-1.216911,2.166756,0.0
-2.092708,-0.835138,-1.160796,-2.277259,1.751277,0.0
-0.835444,1.183657,-1.020531,0.823465,-1.160104,0.0
-0.596935,-0.69827,-0.117289,0.016809,1.955114,0.0
0.146862,0.430777,1.999637,-0.386141,0.692026,0.0
-1.80382,-0.167134,4.008692,2.512082,0.212102,0.0
1.327406,0.776137,0.518813,0.12452,-0.974541,1.0
-1.936958,0.611949,-2.222206,-1.991618,0.569733,0.0
0.403022,1.335463,0.844318,0.653231,-0.183766,1.0
-3.386661,-0.609353,1.221918,-0.154298,0.818831,0.0
-0.425063,0.271577,0.371086,-0.626129,0.28704,1.0
-0.378634,-0.528561,0.406761,-0.514798,-0.267493,1.0
-1.512238,-1.002026,-0.051824,-0.520774,-1.021926,0.0
-2.389732,1.256945,-0.565274,-0.53794,0.497071,0.0
-0.761757,-0.276818,1.176696,-0.554572,0.341168,1.0
-0.539562,4.773138,-1.243614,1.717435,0.235943,0.0
0.43956,2.955353,0.376872,0.889899,0.986473,0.0
1.110851,-0.590206,0.825855,-0.249128,0.037079,1.0
-1.38286,-2.633255,0.189936,-1.797354,-2.468444,0.0
0.503745,-0.393542,-1.122568,0.120408,-0.253806,1.0
-0.272008,1.736506,-0.148763,0.653238,0.481016,1.0
-1.321128,-0.834647,-1.470974,-0.314333,0.627584,0.0
-0.193182,1.192692,0.98086,-0.668663,-0.347778,0.0
-0.113858,-1.373035,1.557806,-0.426087,0.599199,1.0
-1.16056,-0.586871,0.996696,-0.869168,-1.166394,0.0
0.729473,-1.484939,1.047047,0.400183,-1.456359,0.0
1.597208,1.714342,1.425066,0.306219,-0.582675,1.0
1.45891,-1.149092,-0.117203,-0.813844,-0.357777,1.0
0.685586,0.423303,-0.304085,0.561259,0.294844,1.0
1.297099,1.155748,-0.272288,0.025446,0.916817,1.0
-2.119649,0.250148,-0.855196,0.867143,-2.30273,0.0
0.555533,-0.235663,-0.83885,1.212004,-0.520093,1.0
0.719183,-0.148348,-1.276551,0.453641,4.628158,0.0
0.268491,-1.385488,-0.575668,0.413765,-1.276337,0.0
-1.551269,0.333306,0.011164,0.925521,-1.089908,0.0
-0.150776,-0.631958,-1.850179,-2.245628,2.854242,0.0
0.607394,0.341002,0.305421,-2.275415,-1.469721,0.0
0.215542,-0.275654,-0.525264,-0.239154,-0.212305,1.0
0.236406,-0.389363,-1.166794,2.673171,-0.869347,0.0
0.310389,0.822132,-1.556097,0.220986,0.291619,1.0
-1.575434,-1.16658,0.246434,0.460402,1.384948,0.0
0.538957,0.349702,-0.219832,-0.203539,-0.950949,1.0
-0.735546,0.813128,1.389495,-0.136638,-0.095935,0.0
-0.229976,0.385126,0.345103,0.975727,1.045137,1.0
-0.393324,-0.590737,-0.430781,-0.897616,0.402824,1.0
0.07629,-1.190016,0.448893,-0.022281,0.316339,1.0
-2.503683,-0.254527,2.034648,2.29157,1.072427,0.0
-0.113002,0.070423,-1.113492,0.453443,0.733404,1.0
0.804473,0.597039,-0.10305,-0.031428,-1.059372,1.0
-3.453127,2.65258,0.540072,2.556852,1.881639,0.0
1.355689,-0.542765,-0.929506,-0.769815,-0.425956,1.0
-0.58393,0.971335,-0.26249,-0.287632,1.605669,0.0
-0.55085,-0.409092,-1.015897,-0.44614,-1.974464,0.0
1.562868,0.150571,-0.107841,-0.009066,-0.264629,1.0
-0.601358,0.02818,-0.437101,0.314681,-0.13605,1.0
1.213718,-0.784304,-1.546836,-2.61152,-1.968046,0.0
0.992841,0.615813,0.472392,-1.020428,0.586519,1.0
-0.939964,0.644174,-0.622251,0.622247,3.243297,0.0
1.324613,-1.266657,0.755985,-1.160838,0.148436,1.0
0.553515,-1.145659,-0.662012,-0.035558,0.44491,1.0
-0.949614,-1.24194,-0.371853,-0.303462,-1.063145,0.0
-0.040701,-0.15413,0.076268,0.348162,-0.289578,1.0
1.167344,-0.120386,-0.442363,0.379299,1.279847,1.0
0.360759,0.116981,1.58165,0.803363,0.564287,1.0
-1.291332,0.189321,-1.186309,1.154812,-2.010825,0.0
-1.477867,-1.088811,0.249766,-0.194595,-3.123791,0.0
0.578931,-0.202847,0.046446,0.265122,-0.413559,1.0
-0.122881,-0.529105,-0.14638,1.124654,0.403789,1.0
-0.679438,0.42879,-2.141042,0.73046,-0.414075,0.0
-3.286513,-0.88292,-0.174927,1.800842,-0.283717,0.0
1.034371,0.157251,-0.379418,-0.093126,0.526368,1.0
0.807828,0.758601,-2.036875,1.448977,2.66025,0.0
-0.282095,-0.4501,0.769066,-2.093277,-0.586684,0.0
1.144311,0.994852,0.22809,0.295442,0.031092,1.0
-0.144766,0.025712,-0.290749,1.15225,0.028317,1.0
-0.186562,-0.241083,0.037938,0.970432,-0.203832,1.0
-0.045066,-0.110872,0.687722,1.83246,-0.814062,1.0
-1.628128,0.700776,-2.734724,-0.683381,0.641427,0.0
0.886128,0.005223,0.521216,0.610105,0.785883,1.0
1.437946,-0.321711,-0.207854,0.727769,0.057907,1.0
1.383659,-0.794951,0.897717,-0.518257,0.207459,1.0
-0.737312,-1.792071,1.072791,4.590472,0.030559,0.0
1.417439,-0.486629,0.483267,-0.649964,0.03256,1.0
0.764521,-0.311948,-0.364141,0.269461,0.448412,1.0
1.544096,1.367404,-1.391846,-1.239843,-0.648651,0.0
0.914384,-0.230895,-0.941709,-0.435006,0.289545,1.0
1.767885,1.602833,-0.592382,0.539526,-0.299963,1.0
1.671305,0.560952,0.699632,-0.132969,-0.371954,1.0
-0.799551,-0.000165,0.103671,0.148692,-1.35366,0.0
-2.164794,0.422582,1.323822,-1.209479,-1.637994,0.0
1.049914,1.122324,-1.174923,-0.158856,-0.610338,1.0
1.434996,-0.028605,0.610159,-0.238353,0.150443,1.0
0.824299,0.524808,-0.064404,-0.6154,0.075137,1.0
-1.605728,0.197447,1.532753,2.520763,-0.688752,0.0
-0.621735,1.0586,-0.927338,0.043631,0.856108,0.0
-1.673559,-0.736954,0.779589,-1.153532,-0.204071,0.0
1.66681,0.629384,0.682043,-1.326216,-1.081153,0.0
0.486803,0.741644,-0.253982,1.034589,0.676671,1.0
0.486347,-0.018561,-0.051255,0.412142,-0.408968,1.0
-1.309771,-0.731358,0.771537,0.500412,2.686814,0.0
-3.415491,3.146552,-1.919116,0.232602,-1.030819,0.0
-0.688219,0.48333,0.105581,-0.017959,-0.259247,1.0
-0.345802,0.16406,-0.940908,0.191091,0.324032,0.0
0.024403,1.590218,1.88283,-1.329289,2.22862,0.0
0.977569,-0.095623,-1.181611,0.089099,0.247569,1.0
0.084152,0.709473,-0.961725,0.462469,-0.38671,1.0
0.019397,-0.248784,0.001053,0.047782,0.291609,1.0
0.611936,1.514676,-0.291616,-1.953362,0.062711,0.0
0.928559,-0.373382,0.406078,-0.89692,0.247965,1.0
1.640894,-0.483796,0.263871,-0.388477,1.122013,1.0
-1.019068,-2.667175,-1.751884,-1.391973,2.105811,0.0
-1.380823,1.015033,0.483394,-1.478797,-0.034366,0.0
1.135718,-0.740899,-0.035477,-0.416233,0.705237,1.0
0.001867,-0.472794,0.639157,0.812309,-0.323587,1.0
-0.138768,-1.318809,-0.907709,-0.10783,0.174934,0.0
-0.307579,0.091076,-0.353437,0.838946,0.451183,1.0
-0.251333,-0.219505,-0.159677,-0.089746,-0.248938,1.0
0.554731,-0.283916,0.00914,0.494985,0.488544,1.0
-0.124183,0.721426,0.586402,-0.047171,0.47166,1.0
0.505274,0.114963,-0.227249,0.325068,-0.089621,1.0
