'0.232f04+0.231f11+0.23 f01+0.229f17+0.228f13...','0.43 f02-0.392f10+0.352f19-0.349f20-0.334f17...',0.507f15-0.408f01+0.345f07-0.296f19+0.268f04...,-0.478f07+0.323f20+0.315f12+0.303f16-0.295f18...,0.499f09-0.482f06+0.435f08-0.331f01+0.165f02...,class
2.206366,1.218027,-0.703943,0.739938,0.544601,0
-2.807128,-0.01683,-0.93281,1.579422,-0.611251,1
2.078113,0.507282,0.167548,0.156021,1.309485,0
-2.843436,-0.346973,-0.141633,-0.482045,0.002011,1
-1.1504,-0.477576,-1.579961,0.727896,-1.847545,1
2.808333,0.011453,-2.212024,-1.182146,0.449769,0
-0.595785,0.039381,0.825557,-1.965696,-2.256207,1
2.149132,0.036696,-0.760219,-0.981647,2.247873,0
0.153634,3.569385,0.053955,-0.130741,0.232087,0
-2.291208,0.859542,0.676235,-1.375895,0.622337,1
1.02632,0.060441,-0.258241,0.738154,-0.31921,0
-3.233673,-0.502779,-0.144309,-0.944654,0.610325,1
3.100583,-0.126824,-1.836824,0.383957,-0.795877,0
1.975589,0.822156,-1.346058,0.0511,0.639162,0
1.559572,-0.658383,-0.770886,0.058319,-0.446978,0
1.402441,1.935618,1.535355,-1.250443,0.517046,0
0.389139,-0.192553,0.97514,-0.545976,0.153983,0
-1.12891,0.54302,0.324423,-0.238123,-1.299991,1
1.837718,-1.6747,-0.580374,-1.596033,-0.431883,0
-2.045367,-1.296798,0.075766,0.98587,0.132403,1
2.978523,1.52481,-0.116379,-0.764871,-0.432406,0
2.223469,0.276284,-0.416866,1.495374,-0.476248,0
0.782539,0.112705,-0.510358,-0.715481,0.713908,0
-2.384408,-0.300479,0.42428,0.3386,0.084202,1
-2.189818,-1.270457,-0.687828,-0.487644,-1.984605,1
-2.383163,-0.203148,1.977118,1.342464,0.996191,1
1.624702,0.634877,0.390847,0.843899,-2.153056,0
-1.433691,-1.248825,1.140079,-1.687538,0.365776,1
2.793077,0.628175,1.431714,-0.208062,0.233419,0
2.045172,-0.863098,-0.433784,0.087159,0.943406,0
2.759083,-0.804395,-1.439369,0.825557,0.202806,0
1.447775,-0.033929,-1.414636,-0.081056,0.614377,0
3.103357,-1.139603,1.371378,1.525006,-0.632931,0
-1.927834,1.635531,-0.580067,1.290773,0.689304,1
1.331324,-0.517301,1.117819,0.636886,-0.280437,0
-2.240164,1.430279,2.119427,1.44545,0.441033,1
-1.175201,0.839615,-0.860892,-1.453177,-1.006782,1
2.097994,0.788623,0.213501,-0.108658,-1.466511,0
-2.51745,-0.37208,-0.658876,0.252702,-0.859463,1
2.191216,0.27834,-1.183511,-0.599779,-0.291325,0
2.167309,-1.886239,-2.317047,1.689837,0.7457,0
1.245649,-0.678342,1.157501,-0.81584,0.465487,0
0.406744,-0.199491,-0.204982,0.201752,0.076122,0
-1.399437,0.993375,-0.585677,1.348965,-0.281059,1
2.927697,-1.478334,-0.34558,0.672408,-2.176014,0
-2.930542,0.352799,1.411975,0.316987,0.552747,1
-2.241526,0.14627,0.319081,-0.501929,-0.048062,1
-0.817355,2.412428,-0.460403,0.201933,-1.7073,1
1.645432,0.068362,0.129172,1.913161,0.826758,0
1.20995,0.602896,-0.281732,0.971079,1.949432,0
3.042189,0.73374,0.565357,-0.314983,-0.204797,0
-0.937359,-0.057538,-0.109871,0.985882,0.436791,1
-1.50228,0.27139,-1.29782,-0.006963,-1.806176,1
-2.711071,-1.150578,-0.497748,-0.387599,-0.048822,1
-3.025435,-0.54158,-0.634481,2.085028,-0.350516,1
-1.970157,0.550322,-0.299667,-0.347259,0.089109,1
-1.319361,-0.833596,-0.548433,0.858849,-0.663019,1
2.390962,-0.096781,-0.111086,-1.338762,-0.829197,0
-0.747726,-1.280106,-0.577539,-0.017142,1.389605,1
2.592396,0.941673,0.487703,-0.331377,-2.261652,0
-1.42069,-0.655848,1.009817,1.86624,-0.070479,1
-2.421908,-0.120678,1.133278,-0.537724,-1.021934,1
-2.214503,0.810517,0.027496,-0.272148,-0.36038,1
-2.761623,0.120595,0.143086,0.142869,1.393132,1
0.70023,0.378147,1.430372,-0.599878,0.947741,0
-1.954736,0.543972,1.446433,0.017133,1.021636,1
-1.413619,0.823285,-0.547915,0.062351,0.990894,1
0.980232,-0.517683,-0.711358,-0.044415,-0.582353,0
1.32122,-0.95964,-0.650955,0.999338,-0.759491,0
-2.084451,0.081232,0.654192,0.106741,-0.774282,1
2.398324,1.545553,-0.080088,-0.115941,1.027545,0
-3.158615,0.900612,0.990798,-0.398138,0.029434,1
0.211473,-0.868271,0.103121,1.029789,0.953525,0
-2.176076,0.453934,-0.680723,0.327609,-0.311653,1
3.952527,-0.563924,0.753043,1.07685,0.509648,0
-2.89234,-2.063286,-0.137944,-0.046311,-0.760122,1
-0.973423,0.461085,0.533717,0.357798,-0.123149,1
-2.16532,0.289425,0.175885,-0.918586,0.139482,1
0.284625,1.743367,0.244793,-1.184084,1.08813,1
-2.600109,-0.01178,-0.629311,0.260226,0.601813,1
2.172017,-0.58024,-2.843621,0.723234,-1.109783,0
2.950814,0.205324,1.042664,-0.815577,-0.413428,0
-1.285122,-1.082123,-1.330923,2.234055,0.464734,1
1.722332,-0.248684,-0.500318,0.785379,-0.228103,0
1.344589,-0.185908,-1.038431,-0.586299,-0.591677,0
0.064606,0.079009,-0.129216,0.032932,0.039224,1
1.134451,0.886095,-0.400665,0.87698,-1.127017,0
2.400323,1.237978,-1.439879,-0.700708,-0.949029,0
-0.093863,-0.412936,-0.987048,0.297864,-1.880773,1
2.827082,0.907053,-1.337017,-1.158744,-0.706865,0
-2.326273,-0.304533,0.109647,0.093616,-0.111093,1
-3.76566,0.064476,-0.633992,-0.598297,0.249897,1
-1.161399,0.732325,0.1841,2.266321,0.269408,1
-3.120385,-0.667521,-1.598831,0.280619,-1.106178,1
0.67227,0.137096,1.128499,-0.850383,-0.790678,0
1.476219,-2.258767,-0.599123,-1.495517,0.902967,0
-2.619413,-0.830819,-0.515843,0.008387,1.030562,1
-1.589763,-0.72228,0.828426,-0.276786,-1.756753,1
0.478575,0.777939,-0.096813,0.183691,-0.512088,0
1.913103,1.451792,-2.180028,1.575417,-0.517962,0
0.781545,1.307442,-0.796076,-0.522754,-0.071901,0
-1.195504,0.794232,-0.234385,-0.416808,0.354673,1
-0.565981,-0.135524,0.422082,0.717484,-2.200622,1
3.191234,-0.135075,1.104974,-1.132056,-0.260959,0
-1.710055,0.163178,-0.315913,-0.237594,1.349609,1
1.057548,-0.187675,0.589004,0.112162,0.550426,0
-2.129236,1.630518,0.226076,1.327525,1.108297,1
2.088722,0.022058,0.283386,0.298037,0.222864,0
2.322396,-1.442358,0.600772,-0.783248,-0.751658,0
-3.425341,-1.718002,-0.652346,1.594958,-2.115706,1
0.995678,0.6832,-0.309673,1.18963,1.086536,0
-3.015779,0.093936,1.053895,0.276878,-1.147015,1
-1.229991,1.098365,-1.053699,-0.102772,-0.565686,1
2.812758,1.690948,0.03563,-0.589838,1.667454,0
-0.643483,0.028261,0.127329,-0.390649,0.272318,1
-3.023773,-1.842677,-1.156902,1.794824,-0.944641,1
1.057806,0.204012,1.430317,1.416989,-1.295818,0
-1.876628,-1.32315,-1.650854,1.149439,-0.645716,1
-0.887909,-0.740897,-1.055905,1.316814,1.307505,1
-2.207188,-1.108042,-0.285914,-1.609203,0.527829,1
-2.538833,-0.469945,0.214886,-0.273217,-1.160209,1
-2.745731,0.331986,0.627378,-1.901703,-0.11381,1
-2.16515,-1.393474,1.797567,0.177828,0.201776,1
1.638547,0.503016,-0.961479,0.001215,1.122108,0
-1.728133,-1.718304,0.736354,0.933913,-1.139132,1
-0.395372,0.400925,0.432163,-0.655218,0.265281,1
3.865965,-0.822369,0.55086,0.501555,0.159635,0
-2.790551,-1.754451,-1.969263,-0.500862,1.686856,1
3.164678,0.131734,-0.744821,2.011586,-1.131398,0
3.019324,0.398028,0.271951,-2.255761,-1.156803,0
-0.013264,0.51624,-0.440283,0.611357,-0.262738,1
2.318811,-0.03024,-0.476409,-1.808232,-0.906102,0
0.559508,-0.492592,1.612281,0.150676,1.511056,0
1.850032,-1.302962,-1.432437,0.089158,0.782826,0
2.741107,-0.817127,-0.265484,0.991318,0.782465,0
-1.466239,1.319266,-0.53394,0.543862,-0.778321,1
-1.611211,-0.531263,-0.652394,0.381879,-2.133777,1
-1.173779,0.827925,-0.882963,-1.452713,-0.905325,1
2.020631,-0.814166,-0.242945,1.149546,1.113231,0
-2.786204,1.334268,0.264816,-0.847991,0.759266,1
-1.753565,0.304763,-1.015452,-0.768727,1.650922,1
2.952822,-1.620116,-1.014377,0.188766,-1.23652,0
2.37776,1.932746,0.863808,0.735745,-0.351582,0
1.893011,-0.106974,2.736318,1.124893,-1.359184,0
2.146576,0.380067,1.523578,0.007347,-0.2029,0
-1.569376,-2.130804,-1.40265,-0.339114,-0.387029,1
2.565953,-1.788181,0.139309,-0.940381,1.012848,0
1.348712,-0.072536,-0.149241,0.458219,-0.301991,0
-2.717993,0.573917,0.11672,-0.721178,2.178935,1
-1.239538,1.47083,0.951123,0.018916,-1.296308,1
-2.553488,-0.34631,1.704848,-0.575589,0.380364,1
2.620238,2.044541,2.018872,1.032153,0.557163,0
3.745199,-0.358918,0.176337,0.402758,1.747515,0
1.364621,-0.761167,2.489107,0.622043,2.146729,0
-1.505361,1.812421,1.861248,-0.567888,0.859042,1
-1.944448,-0.584663,-0.393923,1.660941,0.373954,1
-2.008159,0.521669,1.084382,0.920712,0.273183,1
0.86313,0.35073,1.144388,0.070711,0.845889,0
-2.343673,-1.277419,0.978835,-0.254404,1.643932,1
1.553922,0.471156,-2.399217,0.27376,-1.130233,0
-3.724624,-0.387821,0.683088,-0.952671,-0.190281,1
0.410415,1.546098,0.366462,-0.701436,-0.253416,0
-0.258856,-0.126123,-0.626711,0.664902,-0.583761,0
-1.672408,0.10845,-0.810041,1.09535,-1.947214,1
-3.583242,0.852515,0.815129,-0.659297,0.618424,1
-1.646603,1.108109,-0.157921,1.655718,-1.686433,1
0.232509,-0.965427,-0.363941,0.601768,0.048348,0
-1.164933,0.105865,-1.020498,-1.397394,0.330737,1
-1.439172,0.055092,0.646956,-0.221445,1.316121,1
-1.473249,0.969634,1.056508,-1.347768,-0.13634,1
-3.346218,0.327587,0.663564,0.745314,0.373487,1
0.11712,0.550513,-0.803149,0.355119,-0.370878,1
2.695031,-0.578465,0.02675,0.372856,1.009352,0
-2.313707,0.461426,-0.122091,-0.227469,-0.584082,1
1.394025,0.986519,-1.300719,-1.165488,-1.883145,0
3.134618,-1.808671,0.466154,0.992505,0.74608,0
-2.49427,-0.162134,0.565156,-0.913236,-0.488173,1
-1.656981,-0.584662,0.15207,0.492493,-0.030389,1
1.926707,1.395959,-0.506863,-0.598659,-1.244312,0
-2.689967,1.742841,-0.801719,1.393416,-0.608831,1
1.317065,0.618249,0.754933,0.246746,-0.142963,0
-1.192268,-1.601341,-0.40124,1.694645,-0.583549,1
0.618861,-1.064536,1.826363,0.124895,-0.949327,0
-1.40367,0.818439,-0.021135,-0.187435,0.126655,1
2.870177,0.745038,1.348752,0.418057,-0.425963,0
2.040753,0.660282,-0.48992,-1.752401,0.602476,0
-0.906008,1.094589,-1.179774,-0.303897,-0.02939,1
-2.294334,0.55871,-0.366309,-1.054764,-0.596954,1
-1.39593,1.588716,2.301362,0.618961,1.191027,1
0.783017,1.786635,-0.005663,-0.191335,-1.598343,0
-1.46098,-0.193468,1.166942,-0.965083,-0.077504,1
-1.358031,-1.039466,0.210652,0.623064,0.801597,1
3.590784,-0.049715,-0.097954,-0.73837,2.591999,0
2.075127,-0.74964,0.935826,-0.589145,-0.275966,0
1.846872,-0.249015,0.3782,1.273725,-0.578036,0
0.906992,0.424303,-1.24757,-0.060755,-0.793259,0
2.001645,-0.086681,-0.001226,0.782588,-1.029481,0
-0.251022,0.677979,1.048086,-0.319475,0.196045,1
-1.485872,-0.602272,-0.867223,-1.523315,0.529263,1
0.626195,-0.333282,0.627593,-0.824616,-0.650578,0
-0.383499,1.459626,0.308787,-2.639849,1.415394,1
1.17992,1.271506,-0.632769,-0.589354,-1.351269,0
-1.58391,0.313569,0.338876,-0.371306,0.103267,1
0.785934,-0.898511,-1.447743,1.243582,0.440803,0
1.606023,-0.182011,0.076995,0.188727,0.518188,0
1.929625,0.525263,-0.19992,1.097429,0.345187,0
-2.192654,-1.226735,0.609808,-1.65686,-0.196042,1
-3.084524,-0.466455,1.512916,-1.203773,0.92454,1
1.151643,1.080336,-2.1887,-1.001348,0.436837,0
2.118012,1.365386,-0.516606,-0.323002,0.265434,0
0.379409,0.825999,0.447887,0.512297,-0.548393,0
2.73844,1.65109,0.940546,-1.410481,0.958955,0
2.527399,0.211429,1.39971,-0.648442,-1.441327,0
1.793862,-1.204389,1.602995,-1.076601,0.235866,0
0.299708,1.542472,-0.201233,-1.601416,-0.925008,1
0.619442,1.298363,-1.407934,0.700649,0.83523,0
-0.080005,1.198276,1.015238,-0.645333,1.85122,1
1.666912,-1.427179,0.122256,0.831842,-0.748314,0
-1.613945,-0.190876,0.98401,-0.677586,-0.011669,1
1.798859,-1.168237,0.670198,-0.664857,1.497066,0
0.53143,1.1242,1.200817,0.520537,-0.271051,0
1.748676,-0.820382,-0.559974,1.298127,-0.715875,0
-0.214487,-0.481303,-0.501511,0.551262,-1.615965,1
-2.248622,-0.394278,-0.328819,-1.571933,0.165862,1
1.840816,1.093452,-1.533648,-0.162174,0.79915,0
-1.86491,-0.361349,1.472992,0.969219,-0.926849,1
-2.451403,-0.539961,1.586873,0.378478,0.208022,1
1.972869,0.98257,1.470902,-0.267496,1.031762,0
-2.903839,0.443128,-0.068062,-1.203744,0.571488,1
3.137334,0.036942,-0.548555,-0.132819,-0.441316,0
-2.542666,0.456007,0.448665,-0.181881,-0.141783,1
-1.902587,0.041464,0.272347,-0.98175,-1.550521,1
1.923247,0.383123,0.196148,-1.472034,-0.80521,0
1.137967,-1.007342,-1.011581,1.165924,1.669886,0
2.282353,-0.604658,0.750467,-1.106202,-0.904414,0
-1.73332,1.031356,0.216203,0.017542,1.193508,1
-1.277042,-1.591064,0.769892,0.96345,-0.411786,1
-1.850567,-0.636892,1.212676,0.058493,1.675373,1
-2.062546,-1.659361,-0.006884,1.942918,-1.176724,1
-1.901656,-0.126096,-0.989424,0.832598,-0.269431,1
2.242058,-1.398403,0.053454,1.385615,0.834765,0
-2.878626,-1.26917,0.712528,-0.707014,-1.186633,1
2.16245,1.437088,0.156937,0.358204,1.378305,0
2.839322,0.965079,-0.760838,1.268627,-0.193679,0
1.19389,-1.633562,1.034296,-0.035816,-1.209565,0
3.067047,-1.291148,0.455605,-0.809938,-1.347371,0
-1.943175,-0.642013,-1.513786,0.65506,0.557569,1
-1.788491,1.318113,0.455037,-0.339499,0.143245,1
1.279632,-1.482544,1.151168,0.252308,0.712598,0
3.288042,-1.045973,0.615095,-1.956437,1.815812,0
1.781895,0.184518,-0.967414,-1.471359,0.446493,0
1.275645,-0.024211,0.301697,-0.43159,-0.201422,0
1.83608,-0.483669,-0.537876,-0.643853,0.065786,0
1.074557,1.22081,-0.11449,0.133917,-0.064703,0
-1.062784,0.941345,-1.218571,0.58892,-0.812348,1
-2.575375,1.055088,-0.038754,-0.91511,-0.321633,1
-2.122571,1.259508,-0.058497,-0.171758,-0.636747,1
-1.33632,1.982227,-0.032811,-0.74665,-0.889651,1
1.57386,0.100985,-2.006534,1.266421,-0.491644,0
2.786833,-0.74643,1.029661,-0.482858,-0.490501,0
-0.911027,-1.981992,1.002871,-0.225698,1.267984,1
2.322521,-0.355975,1.120976,1.216638,-1.072137,0
-2.365277,1.79894,-1.84643,-0.029588,0.094003,1
-1.155788,-0.233875,-0.204443,0.555277,0.133668,1
-0.780019,0.52344,0.834187,-1.086168,1.735118,1
-2.698907,1.795208,1.076051,-0.38624,-1.506047,1
1.500375,-0.777234,-0.678581,-0.705999,-2.065866,0
-2.94878,1.662132,-0.177953,0.850468,1.241225,1
1.774063,-0.167427,-2.130261,-0.624359,-0.549012,0
-0.182563,1.100832,-0.408068,1.354008,0.084017,1
-2.422229,0.402784,-2.483391,-0.316063,0.512748,1
-2.191918,-1.82183,-0.560927,-2.256128,1.497829,1
1.327612,-0.506533,-1.316374,-0.666727,-0.179462,0
-1.073687,-1.255057,-0.413407,0.099934,0.80742,1
-3.533395,1.589844,-0.488376,-0.834262,-1.708281,1
1.599013,0.368668,-1.100863,0.047651,0.86622,0
-2.582861,-1.58676,1.115751,0.330679,1.120616,1
3.429915,1.719555,-1.029887,1.040431,0.095964,0
-1.792522,-0.684143,-0.279863,0.517577,0.336836,1
2.296089,0.24943,-0.496058,0.347799,1.103016,0
1.376167,2.000079,0.02114,-0.267539,-0.236445,0
-0.255802,-0.68934,0.902774,0.001786,0.642518,1
-1.429921,1.172079,-0.070522,0.171928,-0.020815,1
-0.288364,-0.144992,1.356832,1.943363,-1.301436,1
-1.351656,0.292178,-0.298409,0.631131,-1.285788,1
3.017381,-0.637468,-0.128192,-2.127663,-2.230494,0
-2.439402,0.035992,-0.913212,-1.07776,0.87349,1
1.227616,-0.163295,-2.02797,0.348158,0.782443,0
3.553771,-0.187734,0.369122,0.789172,0.77437,0
-2.315042,0.067581,-0.77421,0.309462,-0.440194,1
-1.515375,-0.859849,-0.41586,-0.905069,2.037395,1
0.888172,-1.406414,1.968505,0.284624,0.793118,0
1.078249,2.139361,-0.736415,-1.575081,0.585143,0
1.967357,0.382153,-1.221436,1.20432,1.573903,0
2.677488,-0.988995,0.328527,0.657879,0.054502,0
2.711009,-0.306195,0.24085,0.132169,0.353688,0
2.962924,-0.693941,0.086829,0.976015,0.232722,0
-2.289184,0.318354,0.990316,-1.669614,-2.375831,1
0.670974,0.230588,-0.27421,-0.454256,-1.120074,0
1.022345,-0.123918,0.260253,2.135949,0.993646,0
3.435627,0.082484,0.956189,-1.945196,0.087255,0
0.705563,-0.517532,0.13117,0.111147,3.194416,0
-1.145102,1.20102,-0.828294,1.277222,-0.979149,1
-1.587214,0.398433,-0.590618,0.207067,-0.954236,1
2.81017,0.403875,-0.96623,0.130482,-0.211833,0
-2.345975,-0.501148,-0.758161,0.734408,-1.198844,1
-1.675719,0.138085,1.876779,-2.043311,0.072265,1
-0.2011,0.240701,0.113215,-0.647908,-0.17854,1
-1.240901,-0.199678,-0.145898,0.42647,0.291438,1
1.650105,-0.439855,-1.345083,0.532648,-0.527157,0
-1.155818,0.538311,1.293246,0.428783,0.42084,1
2.031153,-1.22119,0.868349,-0.165628,-1.079142,0
1.793358,-0.66967,0.53969,-0.06665,0.213014,0
-1.551836,-0.313379,0.603836,0.153795,1.204389,1
2.080689,0.789776,-0.111537,0.862935,0.662343,0
-2.840053,-0.274044,-0.552474,0.506188,-0.107467,1
-3.105676,-1.779416,0.190792,0.71215,-0.979582,1
-2.388901,-0.968202,0.670284,0.331145,-0.93356,1
2.511144,0.71149,1.136481,-1.407716,-0.683413,0
0.05633,0.555219,2.261236,0.627349,-0.948418,1
-3.429735,-0.43153,1.207819,0.650034,-1.718544,1
2.450503,-1.349598,1.143997,0.412305,0.601392,0
0.764267,-0.486805,-1.355201,0.97609,0.466822,0
1.972812,-0.064104,0.589459,0.052658,0.707612,0
-2.502551,-0.024089,-1.120066,0.642759,2.329416,1
3.573951,0.046317,0.597943,-0.18324,1.43982,0
1.887577,-0.186772,-1.284349,-0.484471,-1.299541,0
-1.417498,1.108073,-0.680289,-0.432836,1.210367,1
1.389397,-0.14315,0.997676,-0.767188,1.425468,0
2.446054,-2.462343,0.350938,0.746883,-0.026943,0
2.601208,-0.134034,-1.19396,0.049487,1.201613,0
2.809133,-1.565732,-0.213289,0.412574,1.308345,0
-2.03255,0.551945,-0.400572,1.520773,0.617711,1
2.34059,1.216056,0.215963,-0.580453,-0.76627,0
-2.660227,-0.287846,0.839941,-0.412945,0.906092,1
2.711814,0.045745,-0.135187,-0.837951,1.667122,0
1.766042,-2.29799,1.050486,-1.418962,-0.427246,0
-2.344125,1.991764,0.352632,-0.486028,-1.631529,1
-1.120471,2.009604,0.585107,-0.670055,-0.15734,1
-1.779465,0.06075,0.947952,0.582196,0.804512,1
-2.301115,0.339422,-0.262463,1.182868,-1.067869,1
-2.000088,-1.754252,1.28953,-1.533006,-0.977551,1
1.739823,-0.441862,-1.875963,0.082662,2.029442,0
-3.065594,-2.329473,0.06397,-0.403769,1.053735,1
2.479047,-0.61971,0.45342,0.260089,-0.948836,0
-2.352334,-0.771534,-0.142393,-0.664695,1.304634,1
-0.958513,0.581526,1.074152,-0.054019,-0.322299,1
2.597829,0.466838,-0.418871,-0.159541,1.697601,0
-2.952098,-0.803398,-1.588964,-0.026476,1.233994,1
2.475264,1.672128,-1.337627,0.041313,2.264334,0
0.457396,0.093227,-0.836532,0.28068,0.457428,0
1.818069,-0.410539,0.086812,-1.10731,-0.315116,0
-3.375625,-0.30779,0.409065,-0.261893,-0.126893,1
1.624666,0.278501,0.588841,1.877951,0.860461,0
-3.808439,-1.597603,0.68814,-0.357365,1.066695,1
-0.96447,0.169676,-0.107406,1.901234,-0.360972,1
0.745197,-0.511909,-0.970859,-0.168411,0.482701,0
0.529788,0.011589,-0.365235,-0.042495,-0.565722,0
-2.102672,0.569173,-0.350153,-0.134563,0.398294,1
1.633149,0.786015,0.742042,0.93345,1.357193,0
-1.774187,-0.587396,0.613189,2.31155,0.476794,1
-2.761201,0.645704,-0.093802,-1.041752,-0.287081,1
-1.316359,-0.050016,0.807983,1.014787,-0.407032,1
-2.447788,-2.429543,0.031466,0.060839,0.055208,1
-1.547329,1.728817,-0.562559,-0.463536,-0.310979,1
-1.053917,1.287225,-1.34412,0.218252,2.286023,1
2.333727,-0.922646,0.571623,-1.025798,-0.493022,0
-2.050197,-0.479276,-0.8783,-0.495858,0.350125,1
0.52358,-0.420492,-1.493931,-1.163473,0.152828,0
-1.709346,-0.142764,0.550278,-0.726155,-0.350379,1
-1.798117,-0.321063,-1.99462,-0.817311,-1.014704,1
-0.93984,-0.833211,-0.22879,-1.119387,0.804491,1
-2.262762,-0.68452,-0.821241,-0.906118,-0.754628,1
-2.159425,-1.240602,-0.076658,1.620343,0.079875,1
-2.393177,1.682876,1.420219,-0.290447,-0.159729,1
2.824622,2.268002,0.797206,-0.047248,1.270772,0
3.832361,-0.61352,0.875411,-0.879959,0.425503,0
-1.38095,-1.882338,-0.049622,-0.740571,0.617923,1
-1.478825,1.062994,0.649333,2.998959,0.387421,1
-1.51531,0.074066,-0.045782,-0.437809,-0.538424,1
1.68613,-1.106063,1.155742,2.11014,2.399475,0
3.144277,-0.143895,0.357418,-0.272055,-0.078139,0
2.687019,-0.10019,0.460899,-0.243173,-0.414879,0
0.785087,0.301727,0.887427,-1.626954,0.581579,0
-2.445682,2.403986,1.122875,0.138219,0.429348,1
0.464053,-1.236603,-0.046536,0.962532,0.192261,0
2.876387,0.731031,-0.400698,-0.756361,1.517738,0
-0.361575,-0.843032,-0.046041,2.190151,0.582281,0
-1.353636,0.472796,-0.29072,0.9635,-0.866678,1
2.273848,0.100541,-0.958605,1.980357,-0.854118,0
2.666037,0.528325,1.810848,2.405748,0.184111,0
-1.75261,0.01753,0.879611,1.642912,-0.689549,1
-2.390805,1.155366,0.607978,-0.738624,0.589059,1
-1.393824,-0.02716,-0.879867,1.112992,0.47672,1
2.457599,0.259779,-1.530386,0.057857,1.039003,0
2.603097,-0.016598,-1.34784,-0.992433,-0.669125,0
-1.018111,-1.004979,0.32898,-0.017009,0.009993,1
-0.337479,-0.457174,-0.726241,-0.154496,0.650787,1
1.977673,-0.809715,-1.317221,-1.104323,1.144146,0
-0.437318,-0.726846,1.50979,-0.55058,-0.127123,1
-2.825764,0.646598,0.275139,1.881149,0.075795,1
0.362016,1.169051,0.375132,0.920115,-1.142754,1
0.991437,0.536948,0.500366,-0.966817,-0.835753,0
0.620235,1.239388,-1.641455,0.068316,0.714973,0
-1.188075,-0.967515,0.788548,1.187957,0.10246,1
-1.309226,1.180942,-0.607608,-0.666118,1.662505,1
0.912434,-0.077825,-0.519302,1.138732,1.055088,0
2.233358,-0.346805,0.35546,-0.66389,1.813291,0
-0.540978,0.203024,0.458281,1.121228,0.694448,1
1.448667,1.324382,-2.849845,0.287533,-0.557071,0
-1.820909,0.590081,1.079952,0.44816,-0.678545,1
1.200215,0.927541,0.387818,-0.655807,0.313272,0
1.992729,0.255651,-0.225872,1.49273,-0.650655,0
-3.073548,0.924613,0.143331,1.197256,-1.130098,1
1.773202,-0.074065,0.644516,-1.673111,-1.285993,0
-3.383061,0.911187,-0.829152,-1.735044,-0.148857,1
2.35457,0.116077,-1.491243,1.505218,0.73975,0
-1.629492,-1.521108,0.466371,0.493917,-1.400884,1
2.57183,-0.045605,-0.503645,0.940576,0.355566,0
2.305951,1.132791,1.300149,-0.745442,0.720267,0
0.877771,-0.336189,0.585728,-0.01221,-0.649811,0
2.83808,0.38509,1.048436,0.720251,0.942805,0
-2.315838,-0.102216,0.218191,-0.44745,0.045595,1
2.020961,0.224814,-1.570978,0.517415,-0.502165,0
1.576979,0.080002,0.751348,-0.143637,-0.558339,0
-1.65428,0.543547,0.213215,-0.435175,-1.692299,1
3.041782,0.045658,-0.056559,-0.912815,-0.689222,0
3.069014,-1.32829,0.154836,1.117186,0.230672,0
2.130357,-0.257175,-0.993625,-0.20444,-0.552029,0
-1.724895,1.422753,0.785064,0.995029,0.928654,1
-1.789659,0.759306,0.151206,-0.165241,0.574651,1
-2.525702,-0.582031,-0.100991,-1.441644,-0.218504,1
-2.166682,-0.384179,-0.198487,-0.860834,-0.350602,1
2.275009,0.038351,0.679246,0.955888,0.580296,0
-2.641428,0.335911,0.47632,-0.423716,-0.594875,1
-0.152663,-0.28161,1.77593,-0.227787,1.217306,1
-2.163729,-1.831278,1.681031,-1.427017,-1.726251,1
2.034395,-0.954866,1.052429,-0.716228,1.275899,0
1.378061,-0.706181,1.687885,-0.47217,-0.42855,0
-1.812601,0.274111,-0.902358,0.770286,1.361234,1
-2.567225,-0.910818,1.63889,-0.458792,-0.512871,1
0.749779,0.815242,0.119923,0.577459,-0.82443,0
-3.682169,0.169849,0.666686,1.628276,0.128919,1
1.355075,-0.711272,1.46428,-0.379432,-0.070497,0
1.390159,0.708952,-0.608174,-1.735766,0.37633,0
-0.139457,-0.369772,-0.350257,-0.308113,0.228019,1
-0.591502,-1.79225,0.774968,-0.206963,-0.880932,1
1.469711,0.52916,-0.199763,-1.002287,1.178532,0
1.751363,-0.068541,-0.42427,1.253043,-1.000509,0
-2.849262,0.344298,0.359875,-0.19157,-0.676462,1
-1.362022,-0.476598,-0.139132,-0.156431,-0.205912,1
