-0.601f03+0.509f01-0.431f04+0.429f02-0.097f05,'-0.718f02+0.636f01+0.23 f04-0.148f03+0.064f05',0.843f05-0.495f04+0.185f03-0.09f02+0.035f01,0.611f04-0.547f03+0.507f05-0.189f01+0.186f02,-0.547f01-0.532f03-0.507f02-0.377f04-0.136f05,class
1.833535,-0.181208,1.121364,0.7585,-0.134885,0
-2.208445,0.211698,1.322382,1.138666,-1.026651,1
2.2125,-0.60939,0.250409,0.489651,-0.493374,0
1.658984,2.402322,1.25273,-0.298286,-0.66958,0
-1.205757,0.424615,-2.352313,0.293327,0.172166,1
-1.908036,0.247468,0.796529,-0.087946,-0.601488,1
0.029862,-1.549376,0.213369,-1.440098,-0.613414,0
1.231278,-1.105203,0.460706,1.706569,-0.088038,1
-0.404588,-1.236279,0.302849,-1.69249,-0.172886,0
-0.820232,0.186685,1.528593,1.578538,0.522241,0
-0.720891,0.007621,-1.542156,0.141717,-0.102035,1
0.776366,0.618373,1.099144,0.520575,-0.682816,0
1.380963,-0.366858,-0.870866,0.157546,0.274991,0
-0.274069,0.352231,1.041916,0.775597,-0.153984,1
1.199692,0.406447,0.202456,-1.076709,-0.80905,0
-0.086875,-0.769438,-0.165622,0.126478,0.148895,0
0.383461,-0.923493,0.257378,-1.311736,-0.802559,1
-0.512476,-0.667489,0.396828,-1.761394,0.011863,0
-1.341763,0.671284,-0.970516,-0.879357,0.2476,1
2.472082,-2.518387,-0.443,0.708576,-0.128031,0
-0.789556,0.365091,-0.284684,0.312724,1.139569,0
0.58905,-0.999356,-0.824182,-0.101307,-0.377886,0
-0.486069,-0.77202,-0.096157,-2.405725,0.769719,0
1.278786,-0.22215,0.142395,0.284359,0.489507,0
0.886303,0.044423,2.071394,0.587433,2.180112,1
1.521218,1.500074,0.112599,-0.662875,-0.43098,0
-0.642623,-0.398716,-0.477692,-0.338003,-0.048262,0
0.122454,-0.568028,-0.33593,0.123241,0.470375,0
-1.621937,0.59365,2.694556,1.980509,-0.501593,1
0.490918,0.693255,0.154694,-0.052814,0.606467,0
1.023738,2.091945,-0.046454,-0.504942,-0.042066,0
1.453195,-0.416721,-0.555721,0.48644,0.084625,0
0.894719,3.038229,-0.307019,-0.820952,-0.127115,0
2.220568,2.626792,0.114496,-0.726252,-0.622968,0
-2.323488,0.033126,1.573371,0.77546,-0.993434,1
-1.466357,0.547435,-0.92257,0.977486,0.231523,1
-1.358878,0.355163,-1.511485,0.395488,0.221452,0
-0.904962,-0.767821,-1.096406,-0.730835,-0.226326,0
-1.647995,0.10391,-0.936409,1.08379,0.46271,1
-0.959081,-0.916843,0.864512,-1.783485,-0.036503,0
-0.233934,-0.93629,0.272854,-1.153845,0.4307,0
1.166499,-0.822218,-0.436093,0.894661,0.420188,0
-0.260592,0.047715,-1.266311,0.04518,-0.440343,1
-0.259008,0.441948,-2.156505,1.460134,1.163141,1
0.642893,-0.639457,-0.027536,-0.289786,0.348484,0
-0.506239,-0.853243,0.691159,-1.314452,0.345721,0
1.706605,2.375804,0.171362,-0.363591,-0.33092,0
-1.298176,-0.259534,-0.285481,-0.167293,-0.587809,0
1.098143,-1.722809,0.481539,-0.157813,-0.797427,0
-0.662263,-0.243311,1.320926,0.731539,-0.700465,0
-1.844884,0.425361,0.544305,0.316203,-0.338055,1
1.821108,-0.780722,-0.28225,0.256717,0.298531,0
-0.369752,-0.253478,-1.302526,-0.496087,0.062878,1
0.963358,1.171,-0.210539,-0.390243,0.140426,0
-2.291867,0.639076,1.587876,1.445296,-0.735873,1
-0.415099,0.925551,0.005284,-0.187866,3.009574,0
-0.833362,0.469504,0.59989,1.411762,0.084739,1
0.439108,-0.855367,-0.358589,0.039096,0.013116,0
-0.51524,-0.090824,0.384325,-2.315546,-0.415458,1
-0.585088,-0.735139,0.352833,-2.047314,0.736628,0
-0.596029,-0.213206,2.149588,-0.249666,0.042049,1
-0.697704,0.115334,-0.432201,0.507935,0.770079,1
0.928152,-1.017024,0.021164,0.454661,-1.029175,1
1.368261,-1.272357,-0.747042,0.918741,0.29624,0
1.276997,-0.368799,-0.197626,0.185942,0.706049,0
-0.320324,-0.800996,-0.090238,-1.811955,0.2321,1
0.54173,-0.334897,-0.083884,0.025525,0.036303,0
-0.248225,-0.894164,-0.410932,-0.231614,-0.236949,0
1.607788,-1.008954,-0.275176,0.400322,0.590239,0
-0.133247,-1.167639,-0.917,-0.242658,-0.317501,0
-1.289704,0.327512,-0.385125,0.166016,0.307892,1
1.015514,1.721906,0.395404,-1.571518,-0.989024,0
-1.262117,-0.175615,-2.032335,-0.337771,0.901237,1
-1.920275,0.361091,-1.938482,0.253969,-0.072993,0
0.714644,-1.279211,0.050532,-0.74071,-0.38393,0
-0.592423,0.255788,-0.159364,0.184914,1.248108,0
1.629147,3.479583,0.085325,-0.793419,-0.11698,0
-0.825475,0.964212,1.463257,3.260275,0.780403,0
0.50801,0.410389,-0.357063,-0.906096,3.265836,0
-1.693221,-0.21084,-1.134966,-0.378496,-0.627662,0
1.023787,2.601689,0.033556,-0.533432,0.45992,0
1.700378,-0.361142,0.277227,0.464867,0.22792,0
-0.702507,-0.742545,-0.858176,-0.380743,-0.194707,0
-0.07181,-1.153021,-0.753154,-0.042511,-0.482778,0
-2.220947,0.543397,1.783215,1.318171,-0.682091,1
-0.564454,0.179033,-0.295969,0.387764,1.101676,1
1.046349,-1.605411,-1.701208,1.551307,-0.339093,0
-0.737063,-0.707938,0.359401,-1.984298,0.021855,0
1.131576,0.275721,-0.078535,0.014776,0.638005,0
0.85119,1.684539,0.232422,-0.303356,0.223595,0
-1.881346,0.536053,-0.933215,0.873926,0.069267,0
-0.712707,0.230552,-0.425163,0.518735,0.918921,1
-1.515313,-0.403091,-1.202933,-0.690216,-0.921315,1
-1.48734,0.05494,-1.29738,-0.234063,0.032461,1
-0.838451,-0.835525,1.66979,-1.22114,-0.224854,0
-1.388964,-0.401715,-1.308493,-0.653594,-0.876927,1
0.386465,-0.882918,-0.372617,-0.304891,-0.88523,1
-1.692593,0.599427,-2.238868,0.495283,0.294547,1
-0.621249,0.035363,4.325261,0.74241,0.732803,1
2.014606,-0.366355,0.062994,0.41521,0.059741,0
1.493734,2.297635,0.208917,-0.320134,-0.140667,0
1.058526,-0.709845,-0.475286,0.542582,0.552395,0
0.425787,-1.314514,0.136157,-0.958121,-0.513299,0
1.326721,0.287987,0.121322,0.135294,0.481595,0
-0.376011,0.183699,3.362717,0.948298,1.138839,0
-0.304536,-0.562117,0.301575,-1.503158,0.145527,1
2.131043,-1.823827,-0.828648,1.160145,-0.380149,0
-1.111279,0.534548,0.732435,1.374582,-0.03855,1
1.92916,0.443715,-0.863126,0.538632,-0.602217,0
-1.171701,-0.067145,-1.712743,-0.123538,-0.483617,1
-1.630074,0.800952,1.939598,2.446424,0.005941,1
-1.010477,0.139425,-0.300584,0.099955,0.29839,1
-0.711592,-0.070634,-0.555611,0.614686,0.325416,1
-1.058946,0.403333,-0.697581,0.755464,0.440596,1
-1.161564,-0.522144,1.551984,-1.662038,0.205152,0
0.696363,0.248792,0.46156,0.103129,-0.688647,0
-0.899428,-0.013177,0.569337,1.461905,0.004336,1
0.952007,1.744128,0.321338,-1.511579,-0.645208,0
-1.339499,0.503942,1.531512,2.361368,-0.824635,1
-1.149387,-0.320677,-1.423083,-0.05455,-0.775803,1
1.670109,2.197825,0.145449,-0.339768,-0.281672,0
1.375328,-0.970314,-0.267745,0.360537,0.735442,0
-0.872485,-0.786866,0.000657,-2.290197,0.510273,0
1.410072,-1.214472,0.737756,2.093801,-0.221953,0
0.41278,-1.322518,-0.668268,0.074019,-0.866385,0
1.736603,-0.211885,0.559067,1.062834,-0.515213,0
1.142355,1.466544,0.109578,-0.158806,0.253365,0
0.984694,1.371148,0.110775,-0.121235,0.391575,0
1.213741,2.893501,0.172721,-1.033263,0.16332,0
-0.590253,1.199698,0.019572,-0.194666,3.313746,0
-1.672228,-0.045007,-1.135603,-0.353917,-0.400154,0
2.135478,-2.071521,-0.44531,0.602211,-0.076365,0
-0.317601,0.765349,0.575749,-2.182014,-0.537854,0
-1.662742,0.6099,2.334968,2.180116,-0.148529,1
-1.025208,-0.838074,0.913647,-1.841972,0.134141,0
-0.663349,-0.796484,0.337638,-1.823986,0.28851,0
1.213205,0.562498,-0.184936,0.115554,0.379977,0
-0.10405,0.021882,0.490383,-0.633669,1.765797,0
-1.186783,0.06199,0.160044,0.486884,-0.180999,1
1.726069,-1.44534,-0.934269,1.110587,-0.127434,0
-1.327735,0.320898,-0.927263,0.984119,0.021859,1
-0.400237,0.125145,2.638732,0.780203,0.867501,0
-1.347867,0.428393,-2.376367,0.791218,-0.572173,1
0.247813,-1.325944,-0.558947,0.010604,-0.756449,0
1.025089,1.64213,0.348106,-1.400251,-0.662298,0
1.915381,2.529774,1.101147,-0.127372,-0.455648,0
1.260177,2.296445,0.007109,-0.705305,-0.363216,0
-1.600524,-0.053416,-1.268599,-0.619454,-0.047164,1
-0.505017,-1.291573,-0.638703,-0.437111,-1.091279,0
1.333299,0.065787,-0.533132,0.294393,0.191357,0
-0.444265,-0.429211,-0.925205,-0.532596,0.281787,0
1.999635,-1.488226,-0.380925,0.51159,0.202795,0
-1.08057,0.460558,-0.486155,0.352953,0.292508,1
-0.019512,-0.271439,-0.902217,-0.159199,-1.170614,1
1.030948,-1.128801,-0.710934,0.777924,0.583618,0
-1.561402,0.399776,-0.846304,-0.617438,-0.174276,1
1.783513,-0.597877,0.25151,0.517717,-0.058332,0
-0.94283,-0.629843,0.107818,-2.382681,0.136072,0
-1.79804,0.868708,-1.206239,1.292608,0.035375,0
-1.588511,0.890451,0.660978,0.531425,-1.01123,1
-0.701329,0.227949,-0.421228,0.518,0.931252,1
-0.60291,-1.120926,0.816521,-1.656199,-0.208877,0
-1.53611,0.577377,-1.873035,0.630857,0.493745,1
2.188787,-1.173538,-0.348294,0.359665,-0.16081,0
-1.684726,0.284239,0.653793,-0.249645,-0.276514,1
-0.784825,-0.271107,-1.241367,0.102157,0.124323,0
-1.468265,0.248898,-2.135134,0.414811,-0.09593,1
-0.866107,-0.305046,3.115282,-0.158128,-0.136239,1
-1.68411,-0.011296,-1.044618,-1.217318,0.149145,1
0.990838,-1.67438,0.544524,-0.230704,-0.732916,0
-0.892279,-0.823619,0.858448,-1.729992,0.121759,0
1.215334,2.960506,0.397208,-0.857591,0.068934,0
-2.124062,0.469738,-1.06023,0.937733,-0.338731,0
-1.7899,0.427342,-2.192751,0.311356,0.125452,0
-2.044367,-0.155785,-0.866478,-0.889362,-1.026967,0
1.732454,2.211649,1.242623,-0.39928,-0.727176,0
-0.844848,0.202002,-0.429459,0.453481,0.729508,0
-1.529131,0.820714,1.454376,2.30767,0.288468,0
-0.864519,0.248144,-1.682758,-0.059618,0.496519,1
1.084921,1.461943,0.306959,-1.36991,-0.727251,0
0.145276,-0.149494,-1.40139,0.6498,-0.899213,0
-0.83412,-0.85996,0.868233,-1.708121,0.205502,0
0.550064,0.082603,0.28185,0.244177,-0.331043,0
-1.416452,0.318694,0.895115,0.810554,0.259546,0
-0.873937,-0.417336,-0.679979,-0.524892,-0.208373,1
0.708374,-1.587359,0.103535,-0.938197,-0.894168,1
-0.164361,-0.900661,0.547673,-0.997922,0.371032,0
-1.455947,1.073258,1.590724,1.572765,-0.82499,1
1.374047,1.414833,0.144067,-0.737046,-0.409572,0
1.112858,-0.513804,-0.387064,0.506792,0.495701,0
0.61639,-0.196158,-0.043016,-0.012615,0.159608,0
1.652527,-1.489663,-0.828023,1.084841,0.057939,0
0.628946,-0.635515,-0.501606,-0.050218,-0.050213,0
0.201513,-0.981588,-0.435341,-0.007522,-0.003144,0
0.807962,1.436124,-0.174338,-0.456019,0.265527,0
1.18564,0.210359,-0.094884,0.021323,0.568465,0
1.118379,0.088524,0.03988,-0.589525,-0.296134,0
-0.52668,-0.855398,0.467476,-2.15781,0.489969,0
0.450924,-0.791795,-0.527633,-0.171112,-1.15874,1
-0.395652,-0.54922,0.13578,-1.765107,0.689977,0
-0.440681,-0.463873,-0.447876,-0.251948,0.104311,0
-1.646824,0.748749,-0.907813,0.766752,-0.239772,1
-0.348057,-0.859271,-0.911201,0.053611,-0.207144,0
-0.980167,0.559547,1.441663,2.097144,0.405528,1
0.776148,2.499365,0.014878,-0.703021,0.274033,0
-0.824513,0.668874,-0.371434,-0.883574,-0.383486,1
-0.382987,0.173516,4.155276,1.214084,1.282484,0
0.110606,-0.176919,0.82428,-1.092572,1.878032,0
-0.48797,-0.790748,0.364415,-1.873635,0.185548,0
-0.116021,-0.764898,-1.656477,0.939903,-0.735941,0
0.05527,0.720781,-1.52638,0.581329,-0.932014,0
-0.558738,-1.136627,-0.643416,-0.32705,-0.701011,0
-0.925079,0.15577,-0.660452,0.762629,0.485712,1
1.709206,2.205169,-0.012059,-0.447728,-0.27996,0
-1.649247,0.423931,-2.460388,0.345081,-0.040658,1
1.118455,-1.127269,-0.600929,0.805626,0.451453,0
-1.539653,0.269066,-1.980451,0.26369,-0.010715,1
-0.544821,-0.792193,0.630683,-1.21811,0.3863,0
-0.398624,0.178472,3.383707,0.943281,1.302229,1
1.096326,1.654491,-0.034856,-0.285865,0.321083,0
-0.601572,-0.864129,0.688672,-1.354654,0.243086,0
-1.837998,-0.352455,-0.729396,-0.901764,-0.50107,0
-0.83808,0.318051,-0.228814,0.201038,1.081791,0
-0.437108,0.593059,-2.856376,1.352689,0.939165,1
1.21461,-0.084833,-0.379886,0.342401,0.324859,0
1.279161,-0.740666,-0.272834,0.216432,0.75178,0
0.642816,0.49096,-0.767091,-1.529686,3.028397,1
-1.097511,-0.00853,-2.108299,0.328003,-0.216793,1
1.050952,1.017482,-0.482228,-0.368641,-0.63996,0
-0.904924,-0.51121,-1.150223,0.096627,-1.045161,1
0.926818,2.645089,-0.029769,-0.811036,0.207266,0
-0.373033,-0.076192,-1.704907,-0.419932,1.029627,0
-1.382293,0.671337,0.59702,1.779927,0.367198,1
-0.527646,-1.03516,-1.276779,0.370522,-1.11901,1
-0.024977,-0.742277,-0.271744,-0.030607,0.279091,0
-0.984149,-0.381208,-0.749126,-0.569839,-0.185486,0
0.973903,1.98203,-0.004163,-0.503404,0.094631,0
-0.027729,0.449631,0.354545,-0.227323,2.586224,0
0.376976,-1.018768,2.661304,0.715932,-0.438934,0
1.925136,-1.767377,-0.402431,0.550076,0.275151,0
0.321682,-1.466938,-0.674798,0.052335,-1.093105,0
-0.89458,0.000256,-0.690491,-0.003707,0.501867,1
0.816784,-1.246724,-0.478618,0.045709,-1.121144,1
0.523395,-0.395672,-0.630012,-0.178432,-0.012272,0
1.301958,1.439928,0.132829,-0.09169,0.112906,0
0.60399,0.537493,-0.106452,0.059037,0.949875,0
-0.082933,-1.214411,-0.751579,0.016955,-1.192063,1
1.153406,-0.501977,-0.492371,0.605335,0.62141,0
-0.868499,-0.865643,0.89946,-1.751148,0.260426,0
1.556814,-1.332235,-0.471797,0.297399,0.826063,0
1.896428,-0.86279,0.212591,0.59506,-0.15236,0
-1.879358,0.695193,-2.53588,0.614883,0.035289,0
-0.875,-0.204764,1.653288,-1.731323,-0.131286,0
-1.729178,0.330686,2.047956,0.974493,-0.581009,1
-1.036957,0.008893,-0.414021,0.234205,0.053182,1
0.166522,0.680389,-0.988528,-0.751737,-0.738375,1
1.244577,0.702836,-0.140737,-0.258375,-0.377554,0
0.352589,-0.585993,-0.865238,-0.345685,-1.053292,0
-1.557161,0.658275,-1.104847,1.275475,0.329625,0
1.486222,0.400938,0.108234,0.11621,0.217805,0
1.101174,1.911656,0.255981,-0.464917,-0.163408,0
1.502397,0.944088,-0.210829,-0.001069,-0.139548,0
-1.200208,-0.130728,-1.299472,-0.533444,-0.085788,1
-1.821003,0.241533,0.791707,-0.015778,-0.554708,1
1.309928,-1.029815,0.159458,1.540005,0.047014,1
-1.241761,0.281862,-2.151886,0.467929,-0.632861,1
0.475675,-1.075546,-0.689317,-0.055252,-0.423813,0
0.326093,-1.035991,-0.38415,0.114697,-0.021289,0
1.58326,-1.636577,-0.876959,1.058583,0.03278,0
-1.486223,0.860127,1.876001,2.501047,0.392406,0
-0.482856,0.777419,-2.89485,1.284562,1.306866,0
-1.415083,0.011389,0.572374,0.592594,-0.387685,1
1.764181,-1.483657,-0.356685,0.495403,0.283583,0
-2.343795,0.835686,-2.118902,0.121001,-0.702812,1
-1.96085,0.603056,2.283959,0.908073,-0.70767,1
-1.721223,0.199085,-1.212755,-0.199773,-0.230459,0
0.150292,-1.244313,-0.52468,-0.077402,-0.879377,0
-1.660512,0.710004,-2.597698,0.346165,-0.004285,0
-0.884668,-0.773675,0.908798,-1.746669,0.389834,0
-1.103926,-0.078771,-0.902635,-0.24723,-0.115201,1
1.843422,-0.186344,-0.614737,0.28735,-0.27329,0
1.611657,0.521487,0.151496,0.032245,0.038124,0
-0.605732,-0.223411,-0.943302,-0.458715,-1.042254,1
0.381394,-1.150951,-0.408448,0.125796,-0.134594,0
-0.95842,0.438422,-0.51252,0.576643,0.866011,0
1.322254,1.678151,-0.073726,-0.266557,0.066306,0
0.816113,-0.242578,0.302499,0.360765,1.192549,0
1.09251,0.433867,-0.072335,-0.018417,0.680446,0
0.229318,-1.184801,1.393361,1.337477,-1.02379,0
-1.401794,-0.011482,-1.202063,-0.296957,-0.559281,0
-0.02169,-0.758336,1.000113,1.135913,-1.125921,1
1.197101,1.446804,0.298691,-1.338861,-0.813552,0
0.670603,-0.894256,0.146495,0.067517,-1.21224,1
-0.930569,-0.995261,1.09285,-2.124947,0.048434,0
1.280249,0.846149,0.096669,0.287775,0.069014,0
1.388542,3.051505,0.193065,-0.806127,0.294505,0
0.935883,0.935286,-0.280148,-0.349191,-0.536078,0
-1.265085,0.320512,-0.860354,0.900207,0.078959,1
-1.453345,0.017624,-0.626668,-0.79818,-0.1267,0
-0.261513,-0.989131,-0.363898,-0.554452,-1.120835,1
-0.687965,0.154489,-0.476386,0.4434,0.266915,1
0.325902,-0.705295,0.509108,-0.448277,0.008655,0
-0.033329,2.702348,-0.930698,-0.241009,-0.280932,0
-1.78352,-0.114162,-0.425371,0.136881,0.093243,0
1.72261,1.318229,0.317935,0.231485,-0.318109,0
-1.923605,0.770652,-0.974213,0.75364,-0.493067,0
-0.928986,0.26253,0.783775,1.654262,0.439124,1
-0.800862,0.117433,-1.211767,-0.135658,0.790539,1
-1.329275,0.586916,0.976709,0.204596,-0.1401,1
1.373103,0.837246,0.031913,0.172981,0.076155,0
-0.526013,0.162939,1.093757,1.025279,0.907866,1
0.516148,-1.677158,-0.290165,0.26884,-0.948823,0
-0.295037,-1.248529,0.186945,-1.699042,-0.37368,0
-1.614804,0.719958,-2.143109,0.792787,0.402311,0
0.402162,-0.029475,0.687719,0.978819,-0.847752,0
0.165757,-0.312823,0.548827,-0.694933,1.550061,1
-1.227308,-0.691125,1.781599,-1.532639,-0.067647,0
1.714922,1.867132,0.204193,-0.395847,-0.186419,0
0.127735,0.2614,1.309944,0.922405,-1.199004,1
1.450932,3.038977,0.342612,-0.717232,0.1232,0
1.788371,2.203807,0.092128,-0.60113,-0.160921,0
2.363049,-0.878403,-0.329934,0.365186,-0.305327,0
-0.737889,-1.002473,0.306002,-2.020153,0.198307,0
1.830925,-0.874527,-0.27825,0.308702,0.08281,0
-1.075634,0.454164,-0.609191,0.573601,0.346116,1
1.510071,-0.412285,-0.618746,0.464446,0.046143,0
-1.077324,-0.320529,0.84916,0.402356,-0.659291,1
1.241063,3.023355,0.073659,-0.837436,-0.023749,0
-0.305134,-1.648469,-0.345455,0.40377,-0.190309,0
2.296887,-0.061127,-0.2161,0.119041,-0.366859,1
1.398087,-0.057464,-0.032327,0.196091,0.51325,0
0.61188,-0.082219,-0.548739,-0.207652,-0.133236,0
1.049099,1.930422,0.185749,-0.869202,-0.029521,0
-1.047497,-0.675548,0.372332,-2.024627,0.111154,0
-1.539857,0.491459,-1.919572,0.500321,0.178799,0
1.16345,1.815285,0.203413,-0.330028,-0.242011,0
1.358549,0.829133,0.02863,0.186353,0.073892,0
0.841005,-0.029445,-1.764916,1.182443,-0.327555,0
1.396248,-0.890271,0.447812,1.592295,-0.457136,0
0.267652,-1.419349,0.111488,-1.228298,-0.588705,0
-1.417285,0.793595,-1.503532,-0.636761,-0.725138,1
0.834178,-1.596057,1.598487,0.565003,-0.727643,0
1.668974,2.155281,0.09658,-0.57172,-0.102018,0
-0.939102,0.443891,-0.493435,0.558717,0.906308,0
0.556741,0.118744,-1.187551,0.405007,-0.98516,0
-0.743911,0.011689,1.180912,1.47179,0.412406,0
-0.894121,0.124256,0.705197,1.467333,0.225194,1
0.235625,-1.103293,-0.198187,0.244537,0.000628,0
-1.444882,0.373845,-1.00148,1.058167,-0.053815,1
-1.512683,0.56373,-2.452305,0.500608,0.455954,1
0.68664,0.468904,0.531599,-0.264514,0.120212,0
0.028881,-1.456506,-0.41389,-0.261307,-0.764107,0
-1.40221,0.048998,-1.367723,-0.485694,0.255248,1
1.600984,-0.862452,-0.118975,0.489338,0.546421,0
1.524161,-0.55703,-0.225525,0.199403,0.510386,0
0.925952,1.438374,0.810262,0.152545,-0.488121,0
1.534085,2.133553,0.190827,-0.487464,-0.574074,0
-1.011865,0.086807,-1.717393,-0.150745,0.417963,1
-0.294541,-0.656374,0.54326,-1.010556,0.504201,0
1.516183,-1.236316,0.092277,0.620056,0.273446,0
1.233464,1.376276,0.295607,-0.145864,-0.492007,0
0.069913,0.95194,-0.815294,-0.310892,-1.170693,0
-1.570959,-0.463719,-0.878111,-0.484052,0.071294,0
0.568747,0.251788,0.427892,0.088788,-0.603131,0
-0.948367,-0.599472,-1.505531,0.217101,-1.046362,1
-1.822897,0.22031,-0.667651,0.442874,-0.082173,0
1.961048,0.199126,0.424064,0.994838,-0.767263,0
-1.344723,0.518551,0.879978,1.616324,0.250124,1
-1.553441,0.697136,-2.062247,0.749372,0.444583,0
1.407511,2.279331,-0.142951,-0.523753,-0.639961,0
1.87944,0.086737,0.158658,0.709647,-0.609583,0
1.280187,0.562776,0.079742,0.258774,0.131372,0
0.030682,-0.781624,-0.430752,-0.063912,0.043481,0
0.963019,1.678723,-0.066672,-0.36124,0.511106,0
-0.333718,-1.0082,0.213942,-1.791695,0.317022,0
1.411485,-0.879341,0.173378,0.567678,0.465768,0
1.219464,-0.143631,-0.048977,0.248432,0.691812,0
-0.392379,-1.006161,1.06215,1.018682,-0.954703,1
0.543413,0.964403,-0.294888,-0.359975,0.63465,0
0.331704,0.36449,0.136309,0.007367,0.726598,0
-1.546195,0.235555,-2.038752,0.296674,0.595701,1
-0.292452,-0.855354,0.479976,-0.912223,0.383435,0
-0.112896,0.543552,-1.575618,0.441016,-0.817301,0
0.241736,-0.303673,-1.303329,0.42024,-0.75208,0
-1.555521,0.50177,0.570691,0.197596,-0.569634,1
-0.858496,0.109872,1.421061,-1.225831,0.386752,1
1.342537,-0.677485,-0.105846,0.867635,0.112382,0
0.765507,-0.287743,-0.366329,-0.018999,-0.101687,0
-0.779994,-0.368445,1.422239,-0.97532,-0.179105,0
-0.557866,-1.436918,0.404443,-1.935124,-0.50998,0
0.467495,0.263762,-0.194448,-0.135828,0.399526,0
-0.726463,0.709797,0.275593,0.528145,-0.457632,1
0.738141,0.457271,-0.208536,-0.173294,0.032569,0
0.97188,2.765191,0.271457,-0.623498,0.167058,0
0.908779,-1.744804,-0.058474,-0.452101,-0.391782,0
0.002727,2.121162,-0.0515,-0.273092,1.761844,0
-0.661237,-0.813889,0.419092,-1.683802,0.335745,0
-1.290923,0.348157,-0.436671,0.261283,0.354212,1
-1.93637,-0.140546,-0.686669,0.26243,-0.962226,0
2.044706,-1.140401,-0.265072,1.143388,-0.436262,0
0.470245,-0.84756,1.069872,1.144524,-0.861782,0
-0.279336,-0.116973,0.540694,0.827622,0.611886,0
1.231698,-1.326977,-0.210839,1.158004,0.445338,0
-0.533281,-0.282127,1.985961,-0.980503,-0.262125,1
1.087524,-0.163677,0.130188,0.248663,0.648747,0
-1.050984,0.709503,-1.726818,0.083163,0.211469,1
0.017224,0.755751,0.263208,0.223157,-0.33994,1
1.207632,1.804242,-0.140891,-0.75149,-1.072514,0
1.069609,-0.455193,0.260277,0.647676,1.579858,0
1.468869,2.342581,0.326106,-0.701199,-0.24716,0
-0.597063,-0.906681,0.278683,-1.599226,0.151206,1
-0.048664,-1.008051,-1.289237,0.484556,-1.009643,1
-0.923315,0.252244,-1.686538,0.099158,0.342517,1
-0.587413,0.746657,0.579878,0.641757,-0.962897,0
-0.758388,-0.594395,0.334882,-1.897986,0.170963,0
0.020138,-0.614859,0.134944,0.190103,-0.181026,0
1.062633,-0.683659,-0.151698,-0.465325,-0.309693,0
-0.785942,-1.187076,0.410442,-2.093911,-0.235726,0
-1.300433,-1.025748,0.579027,-2.685509,-0.226675,0
2.251568,-1.148363,-0.354351,0.373804,-0.306225,0
0.625431,-1.042965,-0.857844,-0.084134,-0.377328,0
0.497014,-1.513188,2.369406,0.472303,-0.332785,0
-0.78595,-1.188334,0.439133,-2.112767,-0.218182,0
1.063125,0.00092,0.037888,-0.55315,-0.251381,0
-1.824851,0.253145,-1.435522,-0.290988,-0.932825,1
1.701432,-0.749341,-0.262201,0.305387,0.410483,0
-1.022176,0.085108,-0.96921,-0.000962,0.217881,1
-0.618367,-0.848931,0.35987,-1.580179,0.308047,0
-1.2831,0.335902,1.236072,0.851314,0.075243,1
-0.864387,-0.097147,-0.911982,-0.540584,-0.98654,1
0.046984,-0.752211,0.994792,-0.166018,0.301478,0
0.422235,-0.745219,0.019134,-0.378146,0.504976,0
1.85544,-0.536987,0.195271,0.419664,-0.028729,0
-2.095709,0.478496,-2.54758,0.528267,-0.257235,0
1.044866,0.458368,-0.053662,-0.041713,0.690895,0
-0.160676,-1.447396,0.654662,-1.265715,-0.224439,0
1.435053,-1.0917,0.294362,1.548704,-0.083829,1
0.103575,1.025439,0.239469,0.124038,3.360855,0
-0.705606,0.420445,-1.796007,0.425819,0.423126,1
1.172709,-1.205219,-1.545871,1.474568,-0.291964,0
-0.823335,0.745881,0.40431,-0.39148,-0.499611,1
-0.143724,-0.104531,-1.543549,0.461325,-0.889734,1
0.600189,-1.412983,-0.491558,0.17853,-0.489538,0
0.175182,-0.504037,1.005397,0.748392,-1.191951,0
-0.880154,-0.420646,-0.812137,-0.652432,-0.223037,0
-1.256186,0.312789,-1.356836,0.168102,0.481903,1
-1.341821,0.407867,-0.579207,0.532437,0.546152,0
-1.260916,-0.330466,-1.554948,-0.454417,-0.49322,1
1.647829,-0.40121,-0.676483,0.396109,-0.046321,0
1.885386,-0.585858,-0.256955,0.270356,0.156171,0
