-0.348f32-0.348f34-0.32f40-0.317f36-0.312f31...,0.273f21+0.252f56+0.248f23+0.236f53+0.235f09...,-0.445f56-0.372f57-0.292f50-0.285f55+0.248f19...,0.403f43+0.395f37+0.304f39-0.295f22+0.245f41...,'0.535f42+0.332f12+0.31 f29+0.27 f05-0.256f22...',class
-0.414359,-0.8441,-0.057486,-0.314933,0.180575,0
0.646969,-0.461819,0.599382,0.071613,0.426013,0
1.151003,1.944688,1.023319,0.313783,-0.717619,1
0.668218,-0.417419,0.641254,0.01987,-0.572237,0
1.267842,2.57769,0.276311,0.646158,-0.489157,1
-0.484989,-0.901983,-0.374607,-0.264044,-0.329346,0
0.592797,0.826568,1.021086,-0.227612,0.012394,1
0.289627,-2.10096,0.254948,0.454502,-0.690057,0
0.741088,-1.138862,0.729111,1.845121,-1.071116,0
0.167166,-0.796797,-1.516681,-0.961771,0.094662,0
-0.731998,-1.622492,-1.71906,-1.260987,-0.419447,0
0.032852,0.94406,1.215665,-0.067807,-0.024062,1
0.046294,-1.304669,-1.552596,0.761268,-0.065497,1
-2.05458,-1.380656,-0.604985,0.35098,-0.06147,0
1.275898,2.12856,1.544806,0.258281,0.554776,1
1.528058,5.214506,-3.339533,1.445572,0.315367,1
1.031629,1.424522,0.939324,-0.683301,0.233185,1
0.058651,-2.384295,0.209085,-1.604243,-1.089269,0
0.39283,-2.393987,-0.524958,2.31812,-1.957611,0
0.40645,-0.686461,-0.58109,0.041408,-0.210374,0
0.282027,-1.457142,-0.132476,-0.343115,-0.276934,0
0.234586,-1.802499,-0.425286,0.528822,-0.354473,0
0.405589,-1.040481,0.01297,-0.222038,-0.1264,0
0.25611,-1.797044,0.141591,-0.938645,-0.58644,0
0.606721,0.057349,-0.349483,-1.288073,0.949291,0
0.638308,-0.212886,-0.062381,-0.149915,-0.020616,1
0.501701,-1.357769,0.753279,-0.040382,-0.793875,0
0.507679,-1.080285,0.256452,0.303956,0.25588,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.537846,-0.345482,0.358183,0.404048,0.105887,1
1.000363,1.051857,0.239956,-1.201653,-0.741806,1
0.527479,-0.879667,0.561147,-0.454378,0.33359,1
-1.392433,-0.41871,0.249783,0.039011,-0.266532,0
0.14254,-1.091657,-0.271227,0.050969,0.12976,0
-6.306895,0.04346,0.252604,-0.59408,-0.099868,0
1.46728,5.019748,-3.277466,0.990338,0.643076,1
0.346173,-1.520243,0.08299,-0.65349,-0.356075,1
-0.598491,-3.758002,-3.567078,7.762888,0.400133,0
-0.842659,-0.771978,-0.36186,-0.399926,0.262185,0
0.296832,-1.479962,-0.547998,0.311605,0.212013,0
0.313555,-0.18411,-1.311963,-0.17002,0.243239,0
0.160814,-0.596063,-0.097186,0.949664,0.150187,0
1.717939,4.741528,-3.04698,-0.353212,0.139572,1
-2.258524,-1.19265,-0.860109,0.694022,-0.059296,0
-9.511845,1.01796,-0.232836,3.499269,0.109765,0
-0.865691,0.058143,0.707682,-0.463585,-0.694725,0
1.31771,2.305879,1.41069,-0.000692,0.207916,1
-0.367412,-1.21468,-1.381391,-0.705962,-0.076147,0
1.071304,0.884036,1.712564,-0.430263,0.974061,1
-1.626409,-2.464549,-2.944079,2.492889,0.076805,0
0.484418,-0.506266,0.550484,0.349921,-0.561291,0
1.158558,1.691428,0.296002,0.586186,-0.526994,1
-0.740572,-0.944462,-0.064145,-0.657944,0.198684,0
0.999695,0.512057,1.690829,0.135352,-0.247918,1
0.651278,2.048472,1.342868,0.542483,-0.14915,1
0.297802,-1.104166,0.163764,-0.571873,0.284127,0
-2.172977,-0.502492,0.33854,0.172033,0.581968,0
0.598802,-1.588194,-3.848393,-5.088963,-4.687216,0
0.359275,-0.434522,-0.272483,0.342918,-0.048852,1
0.585328,-0.142528,-0.252403,-0.148517,-0.612451,1
0.282329,-2.177924,0.268908,0.608216,-0.734621,0
0.727158,0.362843,-0.187589,-0.284723,0.004952,1
0.517757,-1.30938,0.270373,0.245399,-0.590643,0
0.867001,-0.38617,1.64931,0.175175,-1.040121,0
1.505645,3.157549,1.467755,0.586772,-0.243604,1
0.942468,0.403662,1.398126,0.089686,-0.221641,0
1.090275,1.306024,1.086728,0.098244,-0.271197,1
1.271764,1.558138,1.035557,0.655416,-1.474906,1
1.312283,2.466374,1.627764,-0.257835,0.726179,1
0.349237,-1.764081,0.219832,0.003591,-0.625956,0
0.609946,0.416107,-2.192668,-1.177391,0.225426,1
0.344286,-1.53195,0.103261,-0.646905,-0.359814,0
-1.27027,-1.236139,-0.860259,-0.054217,0.130598,0
0.622883,-0.52831,0.554262,-0.602976,0.16177,1
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
0.454447,-0.740624,0.143226,-0.2589,0.387177,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.758154,0.630369,-0.259011,-0.230938,-0.55174,1
0.046424,-0.387133,1.067238,0.036423,-0.502909,0
0.388433,-1.643522,0.091799,0.414109,-0.002263,0
-0.928882,-0.245368,0.210434,0.471708,0.347177,0
-1.758652,-2.033134,-0.719027,-0.136376,0.205543,0
1.234583,1.159252,1.10251,1.091114,-2.020121,0
0.71157,-0.391087,0.266529,1.345144,-0.660972,0
0.998945,0.265836,1.639489,-0.718476,-1.056375,1
0.437597,-1.28288,0.251968,-0.6691,-0.575617,0
0.911506,1.692867,0.331149,0.07313,0.121833,1
-2.516162,-1.027269,-0.92782,0.493396,-0.007723,0
-0.005792,-0.276179,0.41584,-0.294782,0.302304,0
-0.208086,-1.107718,-0.171565,-0.382269,-0.232967,0
-1.357688,-1.07471,-0.016546,-0.495699,0.239465,0
1.629821,4.046873,2.136352,1.68536,-0.909898,1
-0.039044,2.056586,-2.98307,-8.050764,-6.322554,1
-5.179192,-0.800803,-2.011622,3.053717,0.627638,0
-2.820083,-0.903592,-0.272909,0.60801,0.018071,0
0.960643,1.434727,-0.520887,-0.381523,-0.652135,1
-2.315574,-2.264416,-2.184921,1.222124,-0.616626,0
0.476101,-1.026151,0.22248,-0.344796,-0.3673,0
-0.0902,-1.791524,-1.004321,2.168205,0.195082,0
0.529167,-0.429955,0.026802,-0.174685,-0.753309,1
0.374699,-1.48297,0.046901,-0.061036,-0.748095,0
1.407064,3.342672,1.405164,1.166875,-0.077338,1
2.248592,7.214684,0.43678,0.488006,1.418747,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
1.586021,3.292296,1.533329,0.900844,0.917315,1
1.315603,3.103381,1.547725,0.730726,0.980863,1
0.913097,0.620374,0.116341,-1.372166,-0.567146,1
0.147009,-3.366259,-0.47278,-0.989034,1.000628,0
-0.081977,-0.672254,-0.604141,-0.275536,0.317934,0
0.277029,-1.689834,-0.300075,0.165524,0.181804,0
0.346407,-1.515771,0.072607,-0.660041,-0.350064,0
1.117621,1.864322,0.488521,0.555204,-1.120177,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
1.282977,2.429259,-0.473527,0.299924,-0.220523,1
-0.739584,-0.702987,0.513373,-0.604745,0.313697,0
-5.58607,-0.328648,-0.122805,0.393631,0.138114,0
-1.136935,-1.387202,-1.721849,0.688561,0.028508,0
0.294808,-2.015198,0.288559,0.042919,-0.86957,0
1.082101,1.324094,0.041233,-0.121351,0.0211,1
0.183479,1.701877,1.677722,0.621001,-0.611361,1
1.041401,0.673664,1.315803,0.852803,-0.451818,0
0.957962,0.395381,0.682612,0.033219,-0.183177,0
1.164929,1.433655,1.630949,0.200287,-0.403463,1
-3.953429,-1.195225,-0.069006,0.003742,-0.294679,0
1.347041,2.870515,1.00563,-0.486593,1.590336,1
0.74254,0.040566,0.656568,-0.13973,-0.223441,1
0.347125,-1.513721,0.070277,-0.659563,-0.351844,0
0.659814,-0.077577,0.197953,-0.518722,-1.005384,1
0.198018,-0.658935,0.523224,-0.42476,0.876261,0
0.897484,0.786465,0.32103,0.080017,0.150606,1
1.102201,1.187085,1.202222,0.559229,0.031069,1
0.917074,0.022575,1.498409,-0.114543,0.510424,1
0.566129,-0.671984,0.093068,-0.390574,-0.25116,0
0.591936,-0.845445,0.618117,-0.096258,-0.557125,0
0.870033,-0.017584,1.362792,-0.85506,-0.877136,1
-1.663366,-2.685147,-0.489072,1.169175,-0.235558,0
-0.036447,-0.436191,0.1308,-0.326553,0.164522,0
0.345078,-1.527149,0.094951,-0.649627,-0.358319,0
0.269142,-0.873823,-0.649647,-0.445424,-0.462499,1
0.806195,0.292103,0.449082,-0.246187,0.021671,1
1.128212,1.460516,0.907137,0.174594,0.50175,1
1.718497,4.168879,1.267926,1.32696,-0.037387,1
0.277042,-2.230974,0.287314,0.706637,-0.764506,0
-0.340202,-1.184142,-0.86732,-0.724395,-0.006355,0
1.104267,0.206664,2.357407,-0.479742,-1.44014,0
-2.568477,-0.817575,0.08236,-0.337479,-0.490565,0
-2.03521,-0.410623,0.112122,0.656985,1.027642,0
-1.565228,-4.445929,-6.595702,8.730586,2.644277,0
0.998509,1.058037,0.399364,0.099386,0.266007,1
0.058185,-1.259846,0.085641,-0.487121,-0.138057,1
1.789964,4.023218,3.259313,1.712895,1.212518,0
1.210581,1.279437,0.777132,0.353446,-0.663722,1
0.492548,-1.017767,0.703295,-0.473493,1.842513,0
-16.616522,2.631905,1.04236,-1.216208,-1.086382,0
0.698056,-0.140192,0.531813,0.048445,-0.124545,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.483775,1.292851,0.686208,0.307987,0.020972,1
1.19341,1.631926,1.228663,0.735945,-0.284766,1
0.172363,-0.887457,-0.025511,-0.867681,1.195353,0
1.557122,4.957625,-2.978066,1.17903,0.541156,1
0.025643,-1.711575,-0.643322,-0.879375,-0.171212,0
-0.014409,-0.316754,-0.256836,-1.118168,-0.635064,1
0.626154,-1.017633,0.214672,0.868487,-1.022813,0
1.150429,1.544638,0.911106,0.20848,0.103651,1
0.849502,0.375427,0.934655,0.598749,-0.339707,0
-0.641324,-1.047355,-0.570406,-0.85026,-0.597247,1
0.8589,0.832196,-0.166086,0.236554,-0.237133,1
0.314162,-1.717831,0.117911,-0.432891,-0.48674,0
-0.346749,-0.448336,-0.639819,-0.927175,-0.263561,1
0.618591,-0.774208,0.442438,-0.03233,-0.726811,0
0.563686,-0.719773,0.655966,0.02958,0.004908,0
1.196094,2.293628,-0.535015,-0.43556,0.476229,1
-3.103628,-0.805837,-0.106585,0.141366,-0.121083,0
-7.344122,-0.710031,-1.371927,2.637759,0.926574,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
-0.129096,-2.379145,-1.60361,1.627948,0.718449,0
1.330955,2.086634,-0.082037,0.672181,-1.989242,0
0.448811,-1.242991,0.192496,-0.646655,-0.562824,0
1.062433,1.03976,1.407075,0.163006,0.118953,1
0.345912,-1.519906,0.080867,-0.655988,-0.353232,0
1.376932,3.20005,-1.172066,-0.88238,0.591345,1
0.519447,-1.029693,0.351341,-0.471711,-0.422446,0
-0.861948,-0.595222,0.100292,-0.306174,0.091967,0
1.646895,4.516212,-0.866132,1.090226,0.590811,1
0.332802,-1.65365,0.132775,-0.40822,-0.43137,0
-4.676817,-0.474199,-0.734133,1.011662,-0.211577,0
0.809172,0.440697,0.701976,0.273078,-0.854606,0
0.573717,-1.055158,0.889865,-0.340842,-0.781912,0
0.546437,-0.850075,0.151251,0.020444,-0.59581,0
0.322788,-0.41866,-3.103903,-0.073996,0.507475,0
0.615424,-0.202398,-0.48237,0.287703,0.483093,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.916031,0.715027,0.487825,-0.199154,0.481069,1
0.561818,0.307117,-0.283982,-0.825179,0.449177,1
0.225614,-0.079707,-1.3036,-0.300117,0.404816,0
1.789964,4.023218,3.259313,1.712895,1.212518,0
0.756558,0.33999,0.362746,-0.281753,-0.109133,1
1.660119,5.236464,-1.153282,1.608128,-0.506373,1
0.336814,-0.868988,-0.166742,-0.204383,0.188468,0
0.620133,3.748679,0.5163,1.538272,-1.025534,1
1.173635,1.901912,1.272673,0.210213,0.251243,1
0.723466,-0.378432,0.837931,0.065386,-0.513608,0
0.221721,-3.391878,-0.63337,-0.676389,1.566884,0
0.361621,-0.475983,0.700281,-0.694936,2.856439,0
0.499795,-0.247817,0.787215,-0.249768,0.190149,1
0.780523,0.559482,-0.022533,-0.108359,-0.259873,1
0.559605,-0.556471,0.751633,0.219067,0.052901,0
-1.011864,-0.818163,-0.179697,-0.474812,0.702199,0
0.345227,-1.525426,0.091428,-0.651376,-0.356778,0
-0.60601,0.582799,0.792045,-0.206447,-0.72617,1
-1.830926,-2.785076,-0.530254,1.324583,-0.228545,0
0.380225,-0.569238,-0.086688,-0.104601,-0.229248,0
1.557372,4.965184,-2.982586,1.179352,0.539197,1
0.736283,-0.673156,1.263388,-0.029743,-0.87084,0
0.448343,-0.55875,-0.524076,0.748569,-0.165923,1
0.402203,-0.732093,-0.336211,-0.273083,-0.284245,0
-3.850476,-1.829876,-1.793679,2.265057,-0.196597,0
0.237038,-2.110995,-0.587925,0.864633,-1.121293,0
0.808885,0.863348,-0.314594,-0.186415,0.320312,1
0.570385,-0.962606,0.636592,-0.850641,-0.703627,1
-0.112274,-2.275069,-1.556064,1.515655,-1.437462,0
0.344286,-1.53195,0.103261,-0.646905,-0.359814,0
1.503856,3.459726,-1.307184,-0.024596,0.051915,1
-1.35445,-1.915572,-1.569481,3.621122,3.372122,0
1.194126,3.112558,-1.775294,1.135437,0.732485,1
0.82912,-0.257586,1.255769,-0.235024,-0.613503,1
0.528949,-1.09592,0.540528,-0.422173,-0.606479,1
0.345265,-1.52534,0.091416,-0.651213,-0.356984,0
0.063231,-2.160607,-1.554952,3.375368,-0.747316,0
-5.398005,-0.207548,-0.81059,1.717137,-0.222759,0
0.018044,-1.151297,0.278203,-0.419763,-0.452248,0
0.62215,-0.915811,0.902444,-0.220764,-0.71302,0
1.789964,4.023218,3.259313,1.712895,1.212518,0
1.34875,1.993226,2.215245,0.921795,-0.478512,1
0.475799,-0.738151,0.439732,-0.379919,-0.315386,0
0.41492,-1.253344,-0.00554,-0.797419,0.308277,0
0.907098,0.827737,0.922018,-0.280915,-0.093111,1
0.368479,-2.018249,-0.771306,2.218122,-0.926183,0
0.278616,-1.958132,-0.873746,-1.841211,-1.567663,0
0.146434,-0.915354,-0.259069,-0.452501,0.853166,0
0.504137,-0.980202,0.292715,-0.080418,-0.434299,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.459011,1.099756,-0.595291,-0.305823,0.065738,1
0.619443,-0.451123,-2.344702,-3.053901,-2.425133,0
1.026333,0.849745,1.554523,-0.18178,0.435393,1
0.691399,-0.241087,0.592688,-0.286847,-0.168006,1
1.150262,0.238049,3.280681,-2.452512,-2.532008,0
-0.463393,-0.358188,-0.370183,-0.182054,0.030364,0
0.000371,-1.21103,0.142393,-0.479054,-0.491784,0
0.915503,1.517584,0.117713,0.167585,0.695431,1
-2.529101,-1.554814,-4.975836,-1.416925,-0.721876,0
0.748442,-0.423712,0.915723,0.559122,-1.335415,0
1.510789,3.443907,-1.115559,0.026695,-0.023497,1
0.806705,-0.108894,1.038358,-0.389155,-0.733429,1
0.058255,-2.387382,0.214968,-1.601685,-1.091197,0
0.937048,0.392297,1.401182,0.040272,-0.30862,1
0.786706,0.187093,0.231396,-0.35058,-0.656437,1
0.261916,-0.407621,-3.073923,-0.719547,0.316533,0
0.824272,0.459098,0.941772,0.334913,-0.480706,1
-0.280726,-1.410358,-0.262431,1.263564,2.285471,0
1.423559,4.98988,-7.601434,-3.616783,3.022679,1
0.899804,2.464298,-0.320381,-0.720216,0.228972,1
1.033817,1.31566,1.273724,0.021314,-0.174905,1
0.834682,0.26477,0.735301,0.034854,-0.010499,0
0.487966,-0.914515,-0.166877,-0.575758,-0.23208,0
0.879471,-0.315925,2.58676,-4.105175,13.225378,0
1.331507,4.172316,-1.647494,1.764342,-0.199294,1
1.11671,1.032544,1.993192,0.297578,0.442071,1
0.840882,-0.052638,0.683006,0.298376,-0.360099,0
0.153357,-2.104831,0.18331,-1.280483,-0.84937,0
0.798312,0.462754,1.117135,-0.261132,-0.199423,1
0.991309,0.824848,-0.560869,-1.804926,-1.191346,1
0.130901,-0.73516,-1.119152,0.464715,-0.258969,0
1.538123,5.934726,-9.58606,-4.723141,3.880559,1
0.189334,-2.251469,0.44849,-0.679053,2.113471,0
0.958105,0.608954,0.583381,-0.666329,-0.343869,1
0.284676,-0.885657,-0.313203,0.220121,0.890396,0
0.335593,-0.821088,0.01712,-0.398458,-0.100598,0
0.347188,-0.58428,0.948771,-0.163937,-0.084112,0
-3.131544,1.928373,0.573895,-0.046099,-0.902721,0
0.303307,-1.296236,-0.269205,-0.435403,-0.445542,1
1.378825,3.207938,-1.180581,-0.885371,0.59091,1
0.257202,-1.498119,-0.218629,-0.571369,-0.392134,0
1.110585,1.429924,0.681177,0.193589,0.072858,1
0.536714,-0.303858,-0.074282,0.077709,0.518373,0
0.681361,-0.351888,0.622547,-0.077695,-0.660192,0
-3.404343,-0.244998,-0.073797,1.232447,0.19573,0
-5.652371,1.174537,0.423472,0.952747,0.369273,0
1.506001,2.718119,2.086142,1.270768,0.054625,1
0.264783,-1.628834,-0.198912,-0.375268,-0.54278,0
0.554093,-1.365348,0.335564,0.830084,-1.185495,0
0.316893,-0.427548,-1.753353,-0.681999,0.214667,0
-0.042316,-0.899627,0.9867,-0.777645,2.44776,0
0.943728,0.469532,1.292032,0.570892,0.703486,1
0.599641,-0.143702,0.579469,-0.914764,0.179124,1
1.054615,1.013634,1.386145,0.15439,0.107552,1
1.656943,3.703805,1.641534,1.161602,0.068762,1
-0.656111,-1.378722,-0.272048,0.057347,0.459534,0
1.080366,1.231696,1.711162,0.329078,-0.558771,1
0.254356,-0.69733,0.202101,-0.381979,-0.170338,1
1.398631,2.709017,1.86817,-0.267891,0.699553,1
0.638459,0.073105,0.351117,0.323906,-0.311659,1
1.289125,1.776137,1.555131,0.37596,0.393207,1
-4.1312,-0.352582,-1.802706,-2.545375,-2.386224,0
-0.765651,-0.317395,-0.53509,-0.607126,-0.202502,1
0.501538,-1.039666,0.269579,-0.018366,-0.415375,0
0.109716,-0.87556,-0.291467,0.027139,-0.058847,0
1.128606,0.966026,2.010694,-0.394631,-1.030553,1
0.378282,-0.932451,-0.369458,0.835001,0.234867,0
1.210183,1.710126,1.625242,-0.408437,1.291559,1
0.655312,-0.360651,0.434546,-0.298776,-0.025299,1
0.482162,-1.061888,0.538681,-0.190258,-0.368231,0
-1.970688,-2.218347,-0.685266,0.072491,0.678757,0
0.365787,-0.457282,-1.773551,1.67067,-0.175923,1
0.597495,-0.853985,0.919259,-0.296971,0.76218,0
1.007171,0.95955,1.184838,0.13931,-0.34755,1
-1.469038,-1.258628,0.217049,-0.22242,-0.312415,0
0.460998,-1.521458,0.304737,1.999203,-0.473306,0
1.446244,1.803731,3.363613,-1.113109,2.883559,1
-4.088149,-1.685818,-0.768515,0.608179,0.641488,0
0.981831,2.180777,0.803784,-0.368048,0.808586,1
0.617307,-0.023316,-0.26386,-0.298697,-0.099005,1
1.42307,2.726017,0.111451,0.661547,-1.164187,1
0.992783,1.266949,1.185643,0.666373,-0.095039,0
0.204159,-0.318894,0.080929,-0.581538,1.058906,0
-1.136454,0.513337,0.176362,1.668373,0.102972,1
0.270045,-2.015591,-1.06153,-2.049388,-1.762126,0
-0.511446,-0.456224,1.249292,-0.88518,1.73251,0
0.918374,1.067973,-2.589666,-3.435762,-2.975014,1
1.094586,1.183313,1.298312,0.258104,-0.262597,1
-0.685487,-1.378233,0.091631,-0.610404,-0.416676,0
0.958078,0.683047,0.271072,-0.693261,-0.158203,1
0.734249,0.752163,-2.960214,-1.41052,0.104196,1
0.540506,-0.281446,0.089502,-0.082389,-0.314192,0
-34.305058,6.900623,2.425175,-1.77982,-1.925018,0
0.296901,-1.673729,0.121311,-0.805479,-0.482175,0
0.323233,-1.14491,-1.265153,5.268993,-0.431907,0
1.246346,2.110591,0.211453,0.673186,-0.994223,1
0.537508,-0.734957,0.646563,-0.551464,0.597872,0
0.366164,-1.074338,0.271454,-0.598079,0.621011,0
-0.057165,-1.403302,-0.73948,-0.77989,-0.257214,0
0.358418,-0.950606,0.183767,-0.862954,-0.570074,1
0.454047,-1.107468,-0.637257,2.892903,-0.0335,0
0.841761,-0.478974,0.545255,2.197364,-0.695399,0
-1.713768,-1.454037,-0.052132,-0.086968,-0.051487,0
-0.498093,-0.908671,1.38423,-1.551327,3.896315,0
0.878431,0.093813,-2.031118,-3.755442,-2.906497,1
0.46105,-1.378783,0.114351,-0.148027,-0.392724,0
1.065148,1.052228,1.401704,0.164048,0.116244,1
0.125262,-0.797396,-1.66381,-0.117063,0.118013,0
-0.240461,-2.158193,-2.58904,2.147629,0.155385,1
0.915783,0.966608,0.496271,-0.113968,0.085223,1
-0.708329,-1.963373,-0.486867,-0.709542,1.220578,0
0.969823,1.516266,-0.462388,0.202405,-0.571828,1
-4.602248,-1.414897,-1.63338,3.933778,-0.953297,0
0.521864,1.274798,0.281254,1.39106,0.3867,1
0.699744,-0.369214,0.893889,-0.449779,-0.077029,1
-2.182007,-2.146221,-0.861747,-0.026791,0.313912,0
0.763684,0.286944,0.011908,-0.055149,0.009596,1
0.482009,-1.081094,0.519352,-0.537311,0.989494,0
0.303462,-0.23072,0.127744,-0.397817,0.774211,0
-4.382244,1.188548,0.606343,0.308387,1.479111,0
1.277206,2.922716,0.028287,0.564599,0.308772,1
0.797212,0.459456,1.114046,-0.262723,-0.198918,1
-0.010211,-0.17804,-0.982504,-0.808022,0.845864,0
1.280482,2.794275,-0.584314,0.656163,0.241178,1
0.433252,-1.023517,0.093391,-0.040489,-0.651332,0
0.689356,-0.147087,1.064814,0.33207,-0.901869,0
0.771317,0.534067,-1.60521,-0.959078,0.019423,1
0.344646,-1.530091,0.100194,-0.647766,-0.359546,0
1.005896,0.933179,1.189763,0.120652,-0.383059,1
0.220083,-0.515315,-1.376129,-0.934193,-0.116764,0
1.280509,1.599592,2.091766,0.058201,-0.675795,1
0.04461,3.203747,1.258137,1.0178,-0.925685,1
0.734729,0.75393,-2.960536,-1.410812,0.103153,1
0.928566,0.862813,0.903158,-0.105537,-0.172472,1
0.682981,0.334496,0.550437,-0.16725,-0.287454,1
0.806328,0.501523,0.864712,0.208699,-0.622343,0
-0.469932,-1.677809,-1.486808,0.738313,0.687466,0
-5.319393,-1.945454,3.010897,-6.129995,16.942789,0
0.101986,-0.418643,-0.473074,-0.47871,0.134667,0
0.511841,-0.034049,0.882978,0.596742,1.593577,0
-2.078598,-1.427427,-0.650302,0.348084,-0.05768,0
0.777063,0.640204,1.199816,0.293082,-0.606514,1
0.680197,0.137105,0.020836,-0.206957,-0.210088,1
-0.498136,-0.91022,-0.403894,-0.749475,0.494665,1
0.92501,2.392006,-0.801298,-0.935801,0.002255,1
-0.409947,-1.724903,-2.00071,8.92917,0.792836,0
-3.777654,0.491832,0.544872,0.04581,-0.009833,0
0.323687,-1.377295,0.052741,-0.271621,-0.393933,0
0.959048,0.818827,1.298674,0.663864,-0.583024,1
1.228564,2.844061,0.000877,0.172831,-0.844428,0
-6.277704,-0.554664,-0.066175,1.052341,0.093997,0
0.385103,-0.698978,0.222653,-0.196142,-0.208415,0
-0.573022,-0.97598,0.098794,0.196508,-0.335123,0
0.111261,0.282987,0.09138,-0.251938,1.258829,0
0.915531,0.670148,0.666632,-0.075195,0.068691,1
0.347198,-1.509594,0.060831,-0.665161,-0.346205,0
0.872679,0.048164,1.384489,0.275666,-0.376783,0
0.73161,-0.042689,0.580936,-0.253429,-0.173794,1
-2.124685,-1.167324,-0.562616,-0.486394,0.207388,0
0.039005,-0.334423,0.476691,-0.467822,0.425475,0
0.863434,-0.29228,1.624449,-1.176592,-1.147194,1
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
0.902169,0.16193,1.513011,-0.154566,-0.20481,1
0.276897,-1.191447,0.012483,0.04481,0.186116,0
-0.179905,-0.70303,-0.67279,-0.204305,0.118075,0
0.763864,-0.230189,1.149643,0.155714,-0.94415,1
0.273427,-3.140046,-1.702751,3.162034,-2.433612,0
-3.22289,-3.2103,-0.422402,-1.107974,7.357925,0
1.574985,4.872958,-1.727617,0.691857,0.354,1
0.865177,0.658168,0.402944,-0.059293,0.022339,1
0.93551,0.516883,0.794202,0.012087,-0.074515,1
-0.585037,-0.481481,-0.226025,-0.638234,-0.034967,0
1.07951,1.242461,0.909275,-0.022804,0.285802,1
0.155298,-2.738025,-1.304974,1.938818,-0.706715,0
-1.715913,-1.382199,-0.137663,-0.130175,-0.035042,0
-9.076716,0.915301,0.552434,-0.931179,-0.828322,0
0.576441,-0.708759,0.450671,-0.169216,-0.657182,0
1.55769,4.96644,-2.982888,1.179439,0.53877,1
1.221061,3.667801,-1.541436,0.341291,-0.519864,1
0.633297,0.349793,-1.308208,-0.735953,0.01278,0
1.757883,4.890094,-2.762123,-0.268256,0.121122,1
0.346894,-1.319721,-0.242322,-0.255468,0.190861,0
0.98188,0.577956,1.450618,0.109202,-0.512572,1
1.073243,1.333889,0.881504,-0.078823,0.416494,1
1.557224,4.966817,-2.983911,1.179401,0.538866,1
0.903433,0.399707,1.651445,-0.433779,1.152312,1
1.356541,2.635681,1.117584,0.666856,0.154028,1
-7.841608,-0.782061,-1.767405,2.540745,1.294328,0
0.8344,0.401253,0.507403,-0.163957,-0.110624,1
0.47533,-0.961837,-0.039507,-0.331384,-0.244465,0
0.699337,0.262696,-0.191996,-0.65733,-0.717871,1
1.067207,1.491871,0.255524,0.054635,-0.199845,1
0.481716,-1.104144,0.425948,-0.524082,-0.468291,0
-2.221994,-1.5416,-0.426299,0.148804,0.250926,0
0.299534,-0.529555,-0.003112,-0.288132,0.09925,0
1.372056,1.969391,-0.331603,-0.728812,-1.152581,1
0.905167,0.474721,-0.165744,-0.858381,-0.180871,1
0.580907,-0.218278,0.128109,-0.160759,-0.049433,0
0.536295,-1.092768,0.61203,-0.368275,-0.592947,1
0.196559,-2.422868,0.386976,0.020867,-1.227441,0
0.445506,-0.59393,0.397718,-0.825229,1.21687,0
1.289428,0.965944,0.673018,1.533161,-2.444591,0
-1.277348,-3.69469,-5.648634,5.967939,1.542006,0
1.385043,2.643712,0.363657,0.635016,-0.670346,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.954209,5.49806,0.765243,1.605854,0.586346,1
0.683095,-0.319505,0.326017,0.088603,-0.683487,0
-0.446163,-1.697635,-2.437021,6.049978,1.209363,0
0.930461,1.002352,0.782478,0.237614,-0.56195,1
0.599735,-0.94412,0.756482,-0.319691,-0.720558,1
